officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
B00034453,Solventum,Solventum Corporation,3M™ Paradigm™ DeepCure Light Guide,7100057733,7100057733,1,Solventum Oral Care / GPH10027,https://assets.solventum.com/is/image/mmmspinco/7100057733_01Center,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b00034453/
B00007934,Solventum,Solventum Corporation,"3M™ Paradigm™ Nano Hybrid Universal Restorative, 1480 Series",7100111739,7100111739 | 7100111731 | 7100111725 | 7010388839 | 7010388838 | 7010388837 | 7010388836 | 7010388835 | 7010388834 | 7010388833 | 7010388831 | 7010388830 | 7010388829 | 7010342962 | 7010342961 | 7010342960 | 7010317437 | 7010317436 | 7010317435 | 7010302374 | 7010302373 | 7010296478,22,Solventum Oral Care / GPH10465,https://assets.solventum.com/is/image/mmmspinco/paradigm_nh_syringe,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b00007934/
B10268771,Solventum,Solventum Corporation,3M™ Paradigm™ Temporization Material Refill,7100296939,7100296939 | 7100296936 | 7100296935,3,Solventum Oral Care / GPH10391,https://assets.solventum.com/is/image/mmmspinco/B10268771_transition_ds_ParadigmTemporizationMaterial_A1C10,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b10268771/
B10197151,Solventum,Solventum Corporation,3M™ Paradigm™ VPS Impression Material,7010343972,7010343972 | 7010343973 | 7010388639 | 7010388640 | 7010388641 | 7010388643 | 7010317276 | 7010302344 | 7100026873 | 7010291767 | 7100339319 | 7100339320,12,Solventum Oral Care / GPH10438,https://assets.solventum.com/is/image/mmmspinco/B10197151_transition_ds_ParadigmPenta_A1C10_R,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b10197151/
B10157524,Solventum,Solventum Corporation,3M™ PC Board,7000132040,7000132040,1,Solventum Oral Care / GPH10441,,0,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.solventum.com/en-us/home/f/b10157524/
B10157530,Solventum,Solventum Corporation,3M™ PCB Module Complete Adjusted,7000132046,7000132046,1,Solventum Oral Care / GPH10027,,0,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.solventum.com/en-us/home/f/b10157530/
B00007783,Solventum,Solventum Corporation,"3M™ Pentamix™ 3 Automatic Mixing Unit, 77870 Series",7100215403,7100215403,1,Solventum Oral Care / GPH10441,https://assets.solventum.com/is/image/mmmspinco/B00007783_transition_ds_pentamix3_A1L1,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b00007783/
B00007781,Solventum,Solventum Corporation,"3M™ Pentamix™ 3 Wall Mount Kit, 77601",7100215176,7100215176,1,Solventum Oral Care / GPH10441,https://assets.solventum.com/is/image/mmmspinco/pmx_3_wall_mount_ko_77601,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b00007781/
B00007784,Solventum,Solventum Corporation,3M™ Pentamix™ Lite Automatic Mixing Unit,7100196264,7100196264,1,Solventum Oral Care / GPH10441,https://assets.solventum.com/is/image/mmmspinco/Pentamix_Lite_Automatic_Mixing,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b00007784/
B10218017,Solventum,Solventum Corporation,3M™ Pentamix™ Lite Plunger Discs,7100196355,7100196355,1,Solventum Oral Care / GPH10501,,0,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.solventum.com/en-us/home/f/b10218017/
