officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
AVERON-2005,Averon,НПК АВЕРОН,ЗОНД 1.0,2005,2005,1,Оборудование для терапии,Общий электрод-зонд для АОК/ОСП,https://www.averon.ru/upload/iblock/2a7/lbam73j938a4aeotgjon16p4jo7vm6ry.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/terapevticheskoe_oborudovanie/zond_1_0/
AVERON-1773,Averon,НПК АВЕРОН,ЗОНТ 11.1 ЭМП,1773,1773,1,Литейное оборудование,Вытяжной зонт для муфельной печи ЭМП 11.1 НЬЮ,https://www.averon.ru/upload/iblock/163/6a4c0x8nj8silarb4y152j6623wfaard.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/liteynoe_oborudovanie/zont_11_1_emp/
AVERON-1775,Averon,НПК АВЕРОН,ЗОНТ 11.6 ЭМП,1775,1775,1,Литейное оборудование,Вытяжной зонт для муфельной печи ЭМП 11.6 НЬЮ,https://www.averon.ru/upload/iblock/78c/m3hj85s9k85tu3k6977ubrxbbem3qsqk.png,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/liteynoe_oborudovanie/zont_11_6_emp/
AVERON-1774,Averon,НПК АВЕРОН,ЗОНТ 2.1 ЭПС,1774,1774,1,Литейное оборудование,Вытяжной зонт для сушильной печи ЭПС 2.1 М,https://www.averon.ru/upload/iblock/482/aotqkzzvjclfk2jkozr2ika3vvlf4dht.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/liteynoe_oborudovanie/zont_2_1_eps/
AVERON-12167,Averon,НПК АВЕРОН,ЗОНТ 2.2 АПИК,12167,12167,1,Паяльное оборудование / Системы очистки воздуха,Вытяжной зонт для печи АПИК 2.2 АРТ,https://www.averon.ru/upload/iblock/ec3/couigm1ieo9kyh175ljwnfqtwoh7ugsy.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/air_purification_systems/zont_2_2_apik/
AVERON-13908,Averon,НПК АВЕРОН,ЗОНТ 3.0 ТЕРМОПРЕСС,13908,13908,1,Оборудование для изготовления протезов / Термолитьевое прессование,Вытяжной зонт для аппарата ТЕРМОПРЕСС 3.0 НЬЮ М Локализация и отвод острых запахов при изготовлении пластиночных протезов методом термолитьевого прессования,https://www.averon.ru/upload/iblock/0e0/73pa0zpus9z2rdtdbd45etq1rudjokcx.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/termolit_evoe_pressovanie_/zont_3_0_termopress/
AVERON-1654,Averon,НПК АВЕРОН,ЗПП 2.0,1654,1654,1,Пескоструйные аппараты / Система АСОЗ ПЛЮС,Износостойкая защитная пленка для смотрового стекла АСОЗ,https://www.averon.ru/upload/iblock/095/2z4s2bzp214p6buzdjherre4ilfh6cxx.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/system_asoz_plus/zpp_2_0/
AVERON-14634,Averon,НПК АВЕРОН,ЗТЛ 12. Однопользовательская версия,14634,14634,1,Программа для зуботехнической лаборатории,Программа предназначена для автоматизации учета и делопроизводства в малых зуботехнических лабораториях до 5 зубных техников,https://www.averon.ru/upload/iblock/60a/qarxouh3uyzodfy0v432ms52jg8aqmt8.png,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/programma_dlya_zubotehnicheskoy_laboratorii/ztl_12_oneuser_version/
AVERON-14635,Averon,НПК АВЕРОН,ЗТЛ 12. Однопользовательская версия ПЛЮС,14635,14635,1,Программа для зуботехнической лаборатории,Программа предназначена для автоматизации учета и делопроизводства в малых зуботехнических лабораториях до 10 зубных техников,https://www.averon.ru/upload/iblock/55d/c3hf59ao6z440lp48pre7op14cay8o2c.png,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/programma_dlya_zubotehnicheskoy_laboratorii/ztl_12_oneuser_version_plus/
AVERON-14633,Averon,НПК АВЕРОН,ЗТЛ 12. Сетевая версия,14633,14633,1,Программа для зуботехнической лаборатории,Программа предназначена для автоматизации учета и делопроизводства в зуботехнической лаборатории до 10 зубных техников. Возможность работать в локальной сети,https://www.averon.ru/upload/iblock/735/1md053m7h6o5n60bwk87s57tdm4ssg7t.png,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/programma_dlya_zubotehnicheskoy_laboratorii/ztl_12_network_version/
