officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
VOCO-DISPENSER-TYPE-2,VOCO,VOCO GmbH,Dispenser type 2,2158,2158,1,VOCO / various-products / small-devices,https://www.voco.dental/en/portaldata/1/resources/products/pacshots/gb/dispenser-type-2_pac_gb.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.voco.dental/en/products/various-products/small-devices/dispenser-type-2.aspx
VOCO-DISPENSER-TYPE-3,VOCO,VOCO GmbH,Dispenser type 3,2259,2259,1,VOCO / various-products / small-devices,https://www.voco.dental/en/portaldata/1/resources/products/pacshots/gb/dispenser-type-3_pac_gb.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.voco.dental/en/products/various-products/small-devices/dispenser-type-3.aspx
VOCO-DISPOSABLE-BRUSHES,VOCO,VOCO GmbH,Disposable brushes,,,1,VOCO / various-products / disposable-articles,https://www.voco.dental/en/portaldata/1/resources/products/pacshots/gb/disposable-brush_pac_gb.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.voco.dental/en/products/various-products/disposable-articles/disposable-brushes.aspx
VOCO-EASY-BRUSH,VOCO,VOCO GmbH,Easy Brush,,,1,VOCO / various-products / disposable-articles,https://www.voco.dental/en/portaldata/1/resources/products/pacshots/gb/easy-brush_pac_gb.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.voco.dental/en/products/various-products/disposable-articles/easy-brush.aspx
VOCO-EASY-GLAZE,VOCO,VOCO GmbH,Easy Glaze,1016,1016 | 2245,2,VOCO / direct-restoration / glass-ionomer-materials,https://www.voco.dental/en/portaldata/1/resources/products/pacshots/gb/easy-glaze_pac_gb.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.voco.dental/en/products/direct-restoration/glass-ionomer-materials/easy-glaze.aspx
VOCO-ENDO-TIM,VOCO,VOCO GmbH,Endo Tim,2246,2246,1,VOCO / various-products / disposable-articles,https://www.voco.dental/en/portaldata/1/resources/products/pacshots/gb/endo-tim_pac_gb.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.voco.dental/en/products/various-products/disposable-articles/endo-tim.aspx
VOCO-FINAL-VARNISH-LC,VOCO,VOCO GmbH,Final Varnish LC,1241,1241,1,VOCO / direct-restoration / glass-ionomer-materials,https://www.voco.dental/en/portaldata/1/resources/products/pacshots/gb/final-varnish-lc_pac_gb.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.voco.dental/en/products/direct-restoration/glass-ionomer-materials/final-varnish-lc.aspx
VOCO-FINALTOUCH,VOCO,VOCO GmbH,FinalTouch,2321,2321 | 2323 | 2324 | 2325 | 2326 | 2327,6,VOCO / direct-restoration / composites,https://www.voco.dental/en/portaldata/1/resources/products/pacshots/gb/finaltouch_pac_gb.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.voco.dental/en/products/direct-restoration/composites/finaltouch.aspx
VOCO-FISSURIT,VOCO,VOCO GmbH,Fissurit,1082,1082,1,VOCO / oral-care / fissure-sealing,https://www.voco.dental/en/portaldata/1/resources/products/pacshots/gb/fissurit_pac_gb.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.voco.dental/en/products/oral-care/fissure-sealing/fissurit.aspx
VOCO-FISSURIT-F,VOCO,VOCO GmbH,Fissurit F,1180,1180 | 1292 | 1293,3,VOCO / oral-care / fissure-sealing,https://www.voco.dental/en/portaldata/1/resources/products/pacshots/gb/fissurit-f_pac_gb.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.voco.dental/en/products/oral-care/fissure-sealing/fissurit-f.aspx
