officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,model,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
STRAUSS-FG4,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Round FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG4,FG4,FG4,1,Round,Round FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG4.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg4/
STRAUSS-FG4OS,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Round FG - Surgical Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG4OS,FG4OS,FG4OS,1,Round,Round FG - Surgical Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG4OS.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg4os/
STRAUSS-FG5,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Round FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG5,FG5,FG5,1,Round,Round FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG5.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg5/
STRAUSS-FG6,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Round FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG6,FG6,FG6,1,Round,Round FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG6.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg6/
STRAUSS-FG6OS,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Round FG - Surgical Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG6OS,FG6OS,FG6OS,1,Round,Round FG - Surgical Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG6OS.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg6os/
STRAUSS-FG7,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Round FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG7,FG7,FG7,1,Round,Round FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG7.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg7/
STRAUSS-FG8,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Round FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG8,FG8,FG8,1,Round,Round FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG8.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg8/
STRAUSS-FG8OS,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Round FG - Surgical Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG8OS,FG8OS,FG8OS,1,Round,Round FG - Surgical Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG8OS.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg8os/
STRAUSS-FG35,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Inverted Cone FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG35,FG35,FG35,1,Inverted Cone,Inverted Cone FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG35.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg35/
STRAUSS-FG36,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Inverted Cone FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG36,FG36,FG36,1,Inverted Cone,Inverted Cone FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG36.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg36/
STRAUSS-FG37,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Inverted Cone FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG37,FG37,FG37,1,Inverted Cone,Inverted Cone FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG37.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg37/
STRAUSS-FG48L,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Bond Removal Bur Tungsten Carbide Burs - 12 & 30 Blades Trimming & Finishing,FG48L,FG48L,FG48L,1,Bond Removal Bur,Bond Removal Bur Tungsten Carbide Burs - 12 & 30 Blades Trimming & Finishing,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG48L.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg48l/
STRAUSS-FG56,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG56,FG56,FG56,1,Fissure,Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG56.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg56/
STRAUSS-FG169L,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Long Tapered Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG169L,FG169L,FG169L,1,Long Tapered Fissure,Long Tapered Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG169L.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg169l/
