"productId","productName","brand","manufacturer","manufacturerRefs","sourceUrl","priority","currentMediaStatus","rightsStatus","status","acceptanceRule"
"public-672f08d61dcfb818fd91a966","Автоклав 18 л","","","","https://a4d.kz/content/avtoklav-18-l","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-c61b6457803cba76a7d24fff","Автоклав FOMOS Foster 12L/8L","FOMOS","","","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-5fc40c46006dfdea3887f053","Автоклав FOMOS Foster Plus 22L + Aqua дистиллятор + Foseal упаковочная машина","FOMOS","","","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-798ae697d8e5ca07047c41d8","Автоклавируемые насадки для защиты от острых края на всасывающих трубках","","","","https://a4d.kz/content/avtoklaviruemye-nasadki-dlya-zashchity-ot-ostryh-kraya-na-vsasyvayushchih-trubkah","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-1cb4e7b4fa9a92ad7b124464","Автоклавируемый губной кольцевой ретрактор взрослый","","","","https://a4d.kz/content/avtoklaviruemyy-gubnoy-kolcevoy-retraktor-vzroslyy","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-140585e33d367aa0ecbfbd2b","Автоклавируемый губной кольцевой ретрактор детский","","","","https://a4d.kz/content/avtoklaviruemyy-gubnoy-kolcevoy-retraktor-detskiy","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-e57c8647c484cf058a7326e1","Автоклавируемый оттягивающий ретрактор (взрослый)","","","","https://a4d.kz/content/avtoklaviruemyy-ottyagivayushchiy-retraktor-vzroslyy","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-a790353bfa1c27f08b372947","Автоклавируемый оттягивающий ретрактор (детский)","","","","https://a4d.kz/content/avtoklaviruemyy-ottyagivayushchiy-retraktor-detskiy","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-8caef3b41a415066c8ecec2d","Автоклавируемый ретрактор сухое поле","","","","https://a4d.kz/content/avtoklaviruemyy-retraktor-suhoe-pole","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-800ab0e22ffdfd1effa7cf8f","Автоклавируемый щечный ретрактор взрослый","","","","https://a4d.kz/content/avtoklaviruemyy-shchechnyy-retraktor-vzroslyy","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-b0da6acad0f4587bb03180bc","Автоклавируемый щечный ретрактор детский","","","","https://a4d.kz/content/avtoklaviruemyy-shchechnyy-retraktor-detskiy","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-020212c478926c2d127c2758","Автоклавируемый щечный ретрактор подростковый","","","","https://a4d.kz/content/avtoklaviruemyy-shchechnyy-retraktor-podrostkovyy","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-2e8a0d05285aefaf578889b5","Адгезив 7-го поколения","","","","https://a4d.kz/content/adgeziv-7-go-pokoleniya","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-366fe51b2e170778314a8bd5","Адгезив светового отверждения CharmBond","DentKist","","1401750","https://stomir.kz/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-9d26d39143b2f426a6b70e7a","Адгезив стоматологический","Tokuyama Dental","Tokuyama Dental","","https://nordstom.kz/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-cc2a103a74f4b888bd41b6a9","Аксиат-спрей","","Аксиат","","https://nordstom.kz/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-59eee5eafa3483c6053e3d3e","Алмазные боры бутоновидные","","","","https://amdgroup.kz/catalog/materialy_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-d3ba8762a3afdd6c80145e42","Алмазные боры гренадовидные","","","","https://amdgroup.kz/catalog/materialy_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-1b454d9db04d099f9b750ba4","Алмазные боры грушевидные","","","","https://amdgroup.kz/catalog/materialy_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-58da2fa2e34f467f1c5e3670","Алмазные боры конусовидные","","","","https://amdgroup.kz/catalog/materialy_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-55c117206ca8370747efc964","Алмазные боры пламевидные","","","","https://amdgroup.kz/catalog/materialy_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-81e5ea8657fefd811e8d30d2","Алмазные боры IQ Dent (5 шт в упаковке)","IQ Dent","","MSK-B-80","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-93c191adbb38f515543d2c1d","Альванес с линкомицином или хлоргексидином (30 шт)","","","ALVANES","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-33ec7fb3f9118e5f2fc65109","Анестетик стоматологический","","","","https://amdgroup.kz/catalog/materialy_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-0e2cc9fcd4b7fb9a33a21570","Анестетик стоматологический","Medexim","Medexim","","https://nordstom.kz/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-97f16284028a21f49a02e4a8","Анкерные штифты набор120 шт","","","","https://a4d.kz/content/ankernye-shtifty-nabor120-sht","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-589d7b9791b914303d289f01","Анкерные штифты отвертка+ключ размеры 0,9/1,0/1,2/1,4/1,6/1,8","","","","https://a4d.kz/content/ankernye-shtifty-otvertkaklyuch-razmery-091012141618","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-f08a702e78e3354ebb4feb3a","Аны-ком Flow Kit раинбов","","","","https://a4d.kz/content/any-com-flow-kit-rainbow","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-48ea6fa8513545202d112a0b","Аны-ком Kit универсал","","","","https://a4d.kz/content/any-com-kit-universal","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-4ccf9e3c134ea1257caf5c97","Аны-пасте","","","","https://a4d.kz/content/any-paste","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-6ac340acc9ff965da3420e2d","Аны-сеал","","","","https://a4d.kz/content/any-seal","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-151142b0948f03c0439817a2","Аны-флу гел","","","","https://a4d.kz/content/any-flu-gel","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-d93e1b8407698ad95719782a","Апекслокатор СОХО С-ROOT I +","COXO","","","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-4abb5fe89a02a9cfb522fe4e","Аппарат для дублированияAx-2006 режимы высокого и низкого нагрева для плавления и смешивания дублирующего геля","","","","https://a4d.kz/content/apparat-dlya-dublirovaniyaax-2006-rezhimy-vysokogo-i-nizkogo-nagreva-dlya-plavleniya-i","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-0f6d168ec36501e6a8122acf","Аппарат для изготовления капп","","","","https://a4d.kz/content/apparat-dlya-izgotovleniya-kapp","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-d47069d9676a0da59e97cfb5","Аппарат для изготовления нейлоновых протезов","","","","https://a4d.kz/content/apparat-dlya-izgotovleniya-neylonovyh-protezov","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-03705c41446c18c1abcffe31","Аппарат для изготовления нейлоновых протезов AX-YD картридж с материалом разогревается и пакуется в кювету с моделью ручным п рессом.","","","","https://a4d.kz/content/apparat-dlya-izgotovleniya-neylonovyh-protezov-ax-yd-kartridzh-s-materialom-razogrevaetsya-i","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-f020693e0e2e00b8b0d9baa1","Аппарат для промывки и дезинфекции корневых каналов COXO C-RRC","COXO","","","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-356bd628786b817411825081","Аппарат для сепарации гипсовых моделей EM-DC2","","","","https://a4d.kz/content/apparat-dlya-separacii-gipsovyh-modeley-em-dc2","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-aa657757cecee32b28da9826","Аппарат для смазки наконечников","","","","https://a4d.kz/content/apparat-dlya-smazki-nakonechnikov","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-8448f9975180481a078793ab","Аппарат для смазки наконечников с редуктором","","","","https://a4d.kz/content/apparat-dlya-smazki-nakonechnikov-s-reduktorom","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-8c0affcf06ac6be5cfc29c4a","Аппарат для чистки и смазки наконечников Fomos FOLUB","FOMOS","","","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-ef2f558823c4393f7484785d","Аппарат сварочный Аргон AX-AWM1","","","","https://a4d.kz/content/apparat-svarochnyy-argon-ax-awm1","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-0510ee60f7214bc482f658b0","Аппликатор для пластических лигатур","","","","https://amdgroup.kz/catalog/ortodontiya2/applikator_dlya_plasticheskikh_ligatur/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-411215fdb231648ff0b3ac2f","Аппликаторы стоматологические","Interdent","Interdent","","https://nordstom.kz/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-6e17878badfb2c4d7d2184d1","Аппликаторы Dental (36 шт) 1,5mm, 2,5mm","","","APPLICATOR","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-65a316ef7d4b6feee4e0a151","Артикулятор","","","","https://a4d.kz/content/artikulyator-2","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-681f43acd2037f6d5bee356a","Аспирационная система с-as","","","","https://a4d.kz/content/aspiracionnaya-sistema-s","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-373468679b63af465e076077","Аспирационные щетки для чистки слюноотса и пылесоса","","","","https://a4d.kz/content/aspiracionnye-shchetki-dlya-chistki-slyunootsa-i-pylesosa","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-47ade9633032c833ff00b58a","Аэр Профи Комфорт","","Омега Дент","","https://nordstom.kz/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-379ddc9ffebff03bc274254f","Барриер филм","","","","https://a4d.kz/content/barrier-film","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-536f79525e5308e9fa5df616","Барриер филм диспенсер","","","","https://a4d.kz/content/barrier-film-dispenser","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-af5ed62e67788423f228627b","Белодез 3% 100 мл.","","","BELODEZ","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-31d64a5c8de482e146114db3","Бинокуляры CICADA CV-288","CICADA","","","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-82ccb6839af2460a913b6050","Бокс 1 для боров файлов металлический 70 ячеек","","","","https://a4d.kz/content/boks-1-dlya-borov-faylov-metallicheskiy-70-yacheek","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-0dcac2863f1699b6437823ea","Бокс 142 для боров,щеток дисков,полир,матриц","","","","https://a4d.kz/content/boks-142-dlya-borovshchetok-diskovpolirmatric","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-30a3f49844d14b29920fb4c6","Бокс 168 для боров, щеток, полир","","","","https://a4d.kz/content/boks-168-dlya-borov-shchetok-polir","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-80681adc6323eccb05ad8a2d","Бокс 18 и бокс 30 для боров","","","","https://a4d.kz/content/boks-18-i-boks-30-dlya-borov","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-c3f642d3c5166d8008f85365","Бокс 2 для боров файлов металлический 70 ячеек","","","","https://a4d.kz/content/boks-2-dlya-borov-faylov-metallicheskiy-70-yacheek","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-54f0a5bbb4acbf660fb16033","Бокс 24 для боров","","","","https://a4d.kz/content/boks-24-dlya-borov","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-4f001bf2731a98d0e822851b","Бокс 3 для файлов гутаперчи металлический 70 ячеек","","","","https://a4d.kz/content/boks-3-dlya-faylov-gutaperchi-metallicheskiy-70-yacheek","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-800e7e42adaa6e34660ba19b","Бокс 4 для боров 12 ячеек","","","","https://a4d.kz/content/boks-4-dlya-borov-12-yacheek","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-b27f88d7d60fe0459973466f","Бокс 4 секции","","","","https://a4d.kz/content/boks-4-sekcii","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-be24116e227149d2aff27f96","Бокс 48","","","","https://a4d.kz/content/boks-48","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-8c96d6f4b5b9b7e482654cb7","Бокс 48 для боров","","","","https://a4d.kz/content/boks-48-dlya-borov","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-93c92d2b08776cb52d9ae16b","Бокс 60 для боров","","","","https://a4d.kz/content/boks-60-dlya-borov","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-f2b05f628c715b77df8ba6f0","Бокс 64 для боров","","","","https://a4d.kz/content/boks-64-dlya-borov","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-92795969063e0fa879791926","Бокс вращающийся","","","","https://a4d.kz/content/boks-vrashchayushchiysya","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-4ec64de3c9a728b3bd7084f7","Бокс для боров IQ Dent (Аксессуар)","IQ Dent","","MSK-B-95","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-1d823ada8b21af5a74c829dd","Бокс для инструментов IQ Dent (Аксессуар)","IQ Dent","","MSK-B-96","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-dfd62dec6a2c867140d67f94","Бокс для капп","","","","https://a4d.kz/content/boks-dlya-kapp","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-ba91170c27b5f06c0130be1b","Бокс для молочных зубов 1","","","","https://a4d.kz/content/boks-dlya-molochnyh-zubov-1","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-840faba3f3850c36a9372898","Бокс для профайлов со счетчиком","","","","https://a4d.kz/content/boks-dlya-profaylov-so-schetchikom","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-2cf78cbd27c28b623d7d023f","Бокс для штифтов","","","","https://a4d.kz/content/boks-dlya-shtiftov","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-7c88c4dd489db5c2f3b0d657","Боксы для моделей","","","","https://a4d.kz/content/boksy-dlya-modeley","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-bf99dfaf8dbbdb2d20f10f4e","Бондинговая система стоматологическая","","","","https://amdgroup.kz/catalog/materialy_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-4a290e078b970ec195994814","Боне калипер ранге","","","","https://a4d.kz/content/bone-caliper-range","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-03de682756fe1adf9b4cf760","Бор алмазный 379 016M 2","","","","https://amdgroup.kz/catalog/olivovidnye/bory_almaznye_379_016m_2/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-19ad70a5e54503814d106393","Бор алмазный 392 016 M 3","","","","https://amdgroup.kz/catalog/mezhzubnye/392_016_m_3_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-668845da531fe6d72862f1a3","Бор алмазный 392A 016F","","","","https://amdgroup.kz/catalog/mezhzubnye/bory_almaznye_392a_016f/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-988e7b66a6cad16840148863","Бор алмазный 822 012 M 1","","","","https://amdgroup.kz/catalog/grushevidnye/822_012_m_1_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-e7299847d2ed2bc02736326a","Боры для хирургии IQ Dent (за шт)","IQ Dent","","MSK-B-81","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-678afc863fd506ac7b7a415d","Боры хирургические твердосплавные Длина 25 /28","","","","https://a4d.kz/content/bory-hirurgicheskie-tverdosplavnye-dlina-25-28","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-01e892789ef774c14fee344f","Брекеты 1st Molar /2nd Molar","","","","https://a4d.kz/content/brekety-1st-molar-2nd-molar","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-fa1e66169a191feea271f6a5","Брекеты керамические паз 0,22 Rooth, MBT","","","","https://a4d.kz/content/brekety-keramicheskie-paz-022-rooth-mbt","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-6499e5b673ef54a95ca66353","Брекеты керамические самолегирующие паз 0,22","","","","https://a4d.kz/content/brekety-keramicheskie-samolegiruyushchie-paz-022","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-b26ded13794424b2ed4bfa1d","Брекеты лингвальные","","","","https://a4d.kz/content/brekety-lingvalnye","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-f49409de16c255aba59f5d02","Брекеты металл Galaxy 022","","","BR-GALAXY","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-6d25a5fb6bf60dd18bec89ea","Брекеты металлические","IMD","","CKB-101","https://stomir.kz/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
