officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,description,sourceImageUrl,imageUrls,imageCount,kzEvidence,status,sourcePageUrl,italianSourceUrl
33053,MEDESY,MEDESY s.r.l.,Double-ended explorer,560/2.SL,560/2.SL | 560/3.SL | 560/17-3A | 560/1 | 560/2 | 560/3 | 560/5-6 | 560/4 | 560/17-3A.HL8 | 560/1.HL8 | 560/2.HL8 | 560/3.HL8 | 560/5-6.HL8 | 560/4.HL8 | 560/1.SL,15,diagnostics > explorers > explorers double ended,"Medesy has combined the tips of your favourite explorers two by two. Fine, flexible tips, perfect for obtaining maximum sensitivity in the exploratory phase, mounted on a DALILA or LEVANTE handle—choose the one that’s right for you!",https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_560slash1_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_560slash1_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_560slash2SL.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_560slash2SL_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_560slash3SL.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_560slash3SL_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_560slash17-3A.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_560slash17-3A_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_560slash1.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_560slash1_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_560slash2.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_560slash2_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_560slash3.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_560slash3_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_560slash5-6.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_560slash5-6_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_560slash4.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_560slash4_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_560slash17-3AHL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_560slash17-3AHL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_560slash1HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_560slash1HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_560slash2HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_560slash2HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_560slash3HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_560slash3HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_560slash5-6HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_560slash5-6HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_560slash4HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_560slash4HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_560slash1SL.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_560slash1SL_over.jpg,31,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/double-ended-explorer/,https://www.medesy.it/it/prodotti/specillo-doppio/
33054,MEDESY,MEDESY s.r.l.,Extra-fine explorer,556/2,556/2 | 556/23 | 556/6 | 556/8A | 556/9,5,single tip explorers > diagnostics > explorers,The new micro-explorers by Medesy are even finer and more flexible than conventional explorers; these features were added to further increase the degree of sensitivity during exploration.,https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_556slash23_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_556slash23_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_556slash2.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_556slash2_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_556slash23.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_556slash23_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_556slash6.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_556slash6_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_556slash8A.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_556slash8A_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_556slash9.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_556slash9_over.jpg,11,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/extra-fine-explorer/,https://www.medesy.it/it/prodotti/specillo-extrafine/
33065,MEDESY,MEDESY s.r.l.,Goldman-Fox periodontal hoe,624/5.HL8,624/5.HL8 | 624/6.HL8,2,periodontal hoes > periodontics > hoes,"Thanks to the very sharp, thin, small-diameter working ends, the Goldman-Fox periodontal hoeis very useful for the debridement of bone defects and the removal of calcified deposits even in areas that are difficult to access.",https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_624slash5HL8_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_624slash5HL8_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_624slash5HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_624slash5HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_624slash6HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_624slash6HL8_over.jpg,5,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/goldman-fox-periodontal-hoe/,https://www.medesy.it/it/prodotti/scalpello-parodontale-goldman-fox/
33075,MEDESY,MEDESY s.r.l.,Titanium universal curette,627/4Ti.HL8,627/4Ti.HL8 | 626/2Ti.HL8,2,titanium curettes > periodontics > titanium curettes and scalers,"Double edged blades, gentleness and super-effectiveness are the strengths of Medesy’s pure titanium universal curettes. Highly recommended for use with dental implants to facilitate perfect cleaning of the surrounding areas and without damaging the implants themselves.",https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_626slash2TiHL8_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_626slash2TiHL8_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_627slash4TiHL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_627slash4TiHL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_626slash2TiHL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_626slash2TiHL8_over.jpg,5,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/titanium-universal-curette/,https://www.medesy.it/it/prodotti/curette-universali-in-titanio/
33074,MEDESY,MEDESY s.r.l.,Titanium scaler,640/5Ti.HL8,640/5Ti.HL8 | 651/11Ti.HL8 | 640/1Ti.HL8,3,titanium scalers > periodontics > titanium curettes and scalers,"Titanium scalers are the best solution for effectively cleaning the neck portion of the implants without damaging or contaminating the implants themselves. Stainless steel instruments are inadequate, and plastic instruments are inefficient—titanium is the best choice!",https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_640slash1TiHL8_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_640slash1TiHL8_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_640slash5TiHL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_640slash5TiHL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_651slash11TiHL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_651slash11TiHL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_640slash1TiHL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_640slash1TiHL8_over.jpg,7,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/titanium-scaler/,https://www.medesy.it/it/prodotti/scaler-in-titanio/
33080,MEDESY,MEDESY s.r.l.,Buck periodontal file,650/2,650/2 | 650/2.HL8,2,periodontal files > periodontics,"The Buck Model OF periodontal file has two serrated cutting edges, one of them straight, and the other angled.",https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_650slash2_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_650slash2_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_650slash2.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_650slash2_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_650slash2HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_650slash2HL8_over.jpg,5,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/buck-periodontal-file/,https://www.medesy.it/it/prodotti/lima-parodontale-buck/
33086,MEDESY,MEDESY s.r.l.,Hoe periodontal Hoe,551/1.HL8,551/1.HL8 | 551/3.HL8 | 551/5.HL8,3,periodontal hoes > periodontics > hoes,"Hoe periodontal hoes have fine but strong tips to get to the most stubborn calculus in both supragingival and subgingival areas. Medesy offers various models for the following areas: labial/lingual, buccal/lingual and medial/distal.",https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_551slash1HL8_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_551slash1HL8_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_551slash1HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_551slash1HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_551slash3HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_551slash3HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_551slash5HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_551slash5HL8_over.jpg,7,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/hoe-periodontal-hoe/,https://www.medesy.it/it/prodotti/scalpello-parodontale-hoe/
33085,MEDESY,MEDESY s.r.l.,Crane-Kaplan tweezers,1021/1,1021/1 | 1021/2,2,tweezers accesories for periodontal instruments > periodontics > accesories for periodontal instruments,The Crane-Kaplan pocket marking tweezersare used to establish and identify the site from which to perform a gingivectomy with a small mark made on the gingival tissue by the pointed nib of one of the tips.,https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_1021slash1_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_1021slash1_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_1021slash1.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_1021slash1_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_1021slash2.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_1021slash2_over.jpg,5,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/crane-kaplan-tweezers/,https://www.medesy.it/it/prodotti/pinzetta-crane-kalplan/
33084,MEDESY,MEDESY s.r.l.,Colour-coded silicone identification rings,6166,6166,1,accesories > periodontics > accesories for periodontal instruments,A simple but effective aid to speed up and simplify the practitioner’s work: colour-coded silicone rings to be applied to the handles to quickly organise and identify instruments. They come in boxes of 120 assorted colours.,https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_6166_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_6166_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_6166.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_6166_over.jpg,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/colour-coded-silicone-identification-rings/,https://www.medesy.it/it/prodotti/anelli-di-identificazione-colore-in-silicone/
33106,MEDESY,MEDESY s.r.l.,Ochsenbein periodontal chisel,643/3.HL8,643/3.HL8 | 642/3.HL8,2,periodontal chisels > periodontics > hoes,"This instrument is used for slightly remodelling bone margins, removing soft tissue, and for significant deposits of supragingival calculus. The Ochsenbein periodontal chisel is versatile, efficient and minimally invasive.",https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_642slash3HL8_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_642slash3HL8_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_643slash3HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_643slash3HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_642slash3HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_642slash3HL8_over.jpg,5,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/ochsenbein-periodontal-chisel/,https://www.medesy.it/it/prodotti/scalpello-chirurgico-ochsenbein/
33105,MEDESY,MEDESY s.r.l.,Fedi periodontal chisel,642/1.HL8,642/1.HL8 | 642/2.HL8,2,periodontal chisels > periodontics > hoes,"The Fedi periodontal chisel has two sharp, slightly curved tips; it is used for small bone correction procedures in areas that are difficult to access surgically or for the removal of other residues from the surface of the tooth.",https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_642slash1HL8_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_642slash1HL8_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_642slash1HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_642slash1HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_642slash2HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_642slash2HL8_over.jpg,5,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/fedi-periodontal-chisel/,https://www.medesy.it/it/prodotti/scalpello-chirurgico-fedi/
33107,MEDESY,MEDESY s.r.l.,Rhodes and back-action periodontal chisel -36/37,643/37.HL8,643/37.HL8,1,periodontal chisels > periodontics > hoes,The Rhodes retro-action periodontal chiselis used with a pulling motion which makes it particularly effective during bone debridement or remodelling in areas adjacent to the teeth.,https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_643slash37HL8_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_643slash37HL8_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_643slash37HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_643slash37HL8_over.jpg,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/rhodes-and-back-action-periodontal-chisel-36-37/,https://www.medesy.it/it/prodotti/scalpello-chirurgico-rhodes-e-back-action-36-37/
33109,MEDESY,MEDESY s.r.l.,Zerfing periodontal chisel,630/1,630/1,1,periodontal chisels > periodontics > hoes,"The Zerfing model is the smallest of the periodontal chisels, the most atraumatic and least invasive in the range, which is why Medesy decided to mount it on the 6-mm ø DALILA handle, thus making it even more compact and manageable.",https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_630slash1_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_630slash1_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_630slash1.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_630slash1_over.jpg,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/zerfing-periodontal-chisel/,https://www.medesy.it/it/prodotti/scalpello-chirurgico-zerfing/
33108,MEDESY,MEDESY s.r.l.,Tg periodontal chisel,645/3.HL8,645/3.HL8 | 641/3.HL8,2,periodontal chisels > periodontics > hoes,"Like the other Medesy periodontal chisels, the TG and TG-0 models also feature tips with sharp, strong ends which are effective when it comes to removing calculus deposits or remodelling bone tissue.",https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_645slash3HL8_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_645slash3HL8_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_645slash3HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_645slash3HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_641slash3HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_641slash3HL8_over.jpg,5,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/tg-periodontal-chisel/,https://www.medesy.it/it/prodotti/scalpello-chirurgico-tg/
33114,MEDESY,MEDESY s.r.l.,Kirkland periodontal chisel,643/14.HL8,643/14.HL8 | 643/15.HL8 | 643/13.HL8,3,periodontal chisels > periodontics > hoes,"Kirkland periodontal chisels have the widest and thickest blades of all the periodontal chisels in the Medesy range; despite this, they are still slim and easy to handle. They are suitable for removing the most consistent and stubborn material. There is a new entry among the available models: the Kirkland 13K – P24G.",https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_643slash15HL8_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_643slash15HL8_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_643slash14HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_643slash14HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_643slash15HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_643slash15HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_643slash13HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_643slash13HL8_over.jpg,7,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/kirkland-periodontal-chisel/,https://www.medesy.it/it/prodotti/scalpello-chirurgico-kirkland/
33113,MEDESY,MEDESY s.r.l.,Gingivectomy scalpel,635/4.HL8,635/4.HL8 | 635/6.HL8 | 637/20.HL8 | 638/3.HL8 | 646/3.HL8 | 648/3.HL8,6,periodontics > periodontal knives,"Medesy’s gingivectomy scalpel models include the Buck, USC Towner, Orban, Kirkland and Crane-Caplan—all rigorously hand-sharpened by our craftsmen which makes them extremely effective, high-performance instruments for making incisions in the gingival and periodontal pockets.",https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_637slash20HL8_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_637slash20HL8_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_635slash4HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_635slash4HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_635slash6HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_635slash6HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_637slash20HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_637slash20HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_638slash3HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_638slash3HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_646slash3HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_646slash3HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_648slash3HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_648slash3HL8_over.jpg,13,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/gingivectomy-scalpel/,https://www.medesy.it/it/prodotti/bisturi-per-gengivectomia/
33112,MEDESY,MEDESY s.r.l.,Sanders gingivectomy scalpel,636/2.HL8,636/2.HL8 | 636/5.HL8,2,periodontics > periodontal knives,"Sanders are the thinnest and most pointed of Medesy’s gingivectomy scalpels, ideal for making incisions in particularly delicate gingival and periodontal pockets.",https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_636slash2HL8_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_636slash2HL8_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_636slash2HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_636slash2HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_636slash5HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_636slash5HL8_over.jpg,5,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/sanders-gingivectomy-scalpel/,https://www.medesy.it/it/prodotti/bisturi-per-gengivectomia-sanders/
33111,MEDESY,MEDESY s.r.l.,Goldman-Fox gingivectomy scalpel,634/7.HL8,634/7.HL8 | 634/8.HL8 | 634/9.HL8 | 634/11.HL8,4,periodontics > periodontal knives,"Medesy’s Goldman-Fox model gingivectomyscalpels are available in four models that combine various shapes and sizes of cutting blades. Our craftsmen sharpen our scalpels by hand, making them extremely precise for incisions in periodontal and gingival pockets.",https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_634slash7HL8_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_634slash7HL8_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_634slash7HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_634slash7HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_634slash8HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_634slash8HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_634slash9HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_634slash9HL8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_634slash11HL8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_634slash11HL8_over.jpg,9,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/goldman-fox-gingivectomy-scalpel/,https://www.medesy.it/it/prodotti/bisturi-per-gengivectomia-goldman-fox/
