officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,model,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
MGF-AS-450-EX-AS,MGF,MGF S.r.l.,3 x HYBRID 5,AS-450-EX-AS,AS-450-EX-AS,3 x HYBRID 5,1,Централизованная хирургическая аспирация,Centralized suction system with wet ring plug & play for up to 18 dental units equipped with amalgam separator.,https://www.mgfcompressors.com/fileadmin/_processed_/1/a/csm_Hybrid5x3_Metasys-ph_copia_9008b38307.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/centralized-surgical-dental-suction/centralized-suction-up-to-20-dental-chairs/3-x-hybrid-5-1.html
MGF-PR-OF100-024-M,MGF,MGF S.r.l.,30/7 PRIME M,PR-OF100-024-M,PR-OF100-024-M,30/7 PRIME M,1,Стоматологические компрессоры Pure Air,"Oil free reciprocating air compressors, 1 cylinder, with a compressed air FAD of 85 l/min @ 5 bar pressure",https://www.mgfcompressors.com/fileadmin/user_upload/MGF-30-7-PRIME-S.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/pure-air-dental-compressors-medical-compressors/prime-line/30-7-prime-m-1.html
MGF-PR-OF100-024,MGF,MGF S.r.l.,30/7 PRIME S,PR-OF100-024,PR-OF100-024,30/7 PRIME S,1,Стоматологические компрессоры Pure Air,"Oil free reciprocating air compressors, 1 cylinder, with a compressed air FAD of 85 l/min @ 5 bar pressure. Receiver capacity 40 L.",https://www.mgfcompressors.com/fileadmin/user_upload/MGF-30-7-PRIME-S-22.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/pure-air-dental-compressors-medical-compressors/prime-line/30-7-prime-s.html
MGF-AS-40040013,MGF,MGF S.r.l.,3H control unit - 230V 50Hz,AS-40040013,AS-40040013,3H control unit,1,Стоматологические аспирационные системы,Control unit for parallel connection of 3 MGF HYBRID units,https://www.mgfcompressors.com/fileadmin/_processed_/d/4/csm_Centralized_suction_04_3b43817b20.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/dental-suction-systems/surgical-suction-accessories/centralina-3h.html
MGF-AS-40040013,MGF,MGF S.r.l.,3H control unit - 230V 50Hz,AS-40040013,AS-40040013,3H control unit,1,Централизованная хирургическая аспирация,Control unit for parallel connection of 3 MGF HYBRID units,https://www.mgfcompressors.com/fileadmin/_processed_/d/4/csm_Centralized_suction_04_3b43817b20.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/centralized-surgical-dental-suction/surgical-suction-accessories/centralina-3h.html
MGF-D-GE150-040-M,MGF,MGF S.r.l.,50/10 GENESI M - 230V 50Hz,D-GE150-040-M,D-GE150-040-M,50/10 GENESI M,1,Стоматологические компрессоры Pure Air,"Oil free compressor, FAD at 5 bar 135 l/min, tank capacity 40 L., with membrane air dryer .",https://www.mgfcompressors.com/fileadmin/_processed_/2/c/csm_MGF-50-10-GENESI-M-22_23a6f5a0dd.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/pure-air-dental-compressors/genesi-line/50-10-genesi-m.html
MGF-D-GE150-040,MGF,MGF S.r.l.,50/10 GENESI S,D-GE150-040,D-GE150-040,50/10 GENESI S,1,Стоматологические компрессоры Pure Air,"Oil free compressor, FAD at 5 bar 135 l/min, tank capacity 40 L, without air dryer.",https://www.mgfcompressors.com/fileadmin/_processed_/0/9/csm_MGF-50-10-GENESI-S-22_686882da1f.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/pure-air-dental-compressors/genesi-line/50-10-genesi-s-1.html
MGF-PR-OF200-040-AN,MGF,MGF S.r.l.,50/15 PRIME E - 230V 50Hz,PR-OF200-040-AN,PR-OF200-040-AN,50/15 PRIME E,1,Стоматологические компрессоры Pure Air,"Oil free compressors, FAD at 8 bar 110 l/min, tank capacity 40 L, with adsorption dryer able to achieve -40°C dew point",https://www.mgfcompressors.com/fileadmin/_processed_/4/5/csm_50-15-PRIME-E_9a2cbad72d.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/pure-air-dental-compressors/50-15-prime-e-1.html
MGF-PR-OF200-040-AN,MGF,MGF S.r.l.,50/15 PRIME E - 230V 50Hz,PR-OF200-040-AN,PR-OF200-040-AN,50/15 PRIME E,1,Стоматологические компрессоры Pure Air,"Oil free compressors, FAD at 8 bar 110 l/min, tank capacity 40 L, with adsorption dryer able to achieve -40°C dew point",https://www.mgfcompressors.com/fileadmin/_processed_/4/5/csm_50-15-PRIME-E_9a2cbad72d.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/pure-air-dental-compressors-medical-compressors/prime-line/50-15-prime-e-1.html
MGF-PR-0F200-040-AN,MGF,MGF S.r.l.,50/15 PRIME E 10 BAR - 230V 50Hz,PR-0F200-040-AN,PR-0F200-040-AN,50/15 PRIME E 10 BAR,1,Компрессоры PRIME HD для CAD/CAM,"50/15 PRIME E - 1,5 kW 230V-50Hz 40 Lt. with after cooler and adsorption dryer -40 ° C",https://www.mgfcompressors.com/fileadmin/_processed_/4/5/csm_50-15-PRIME-E_9a2cbad72d.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/50-15-prime-e-10-bar.html
MGF-PR-0F200-040-AN,MGF,MGF S.r.l.,50/15 PRIME E 10 BAR - 230V 50Hz,PR-0F200-040-AN,PR-0F200-040-AN,50/15 PRIME E 10 BAR,1,Компрессоры PRIME HD для CAD/CAM,"50/15 PRIME E - 1,5 kW 230V-50Hz 40 Lt. with after cooler and adsorption dryer -40 ° C",https://www.mgfcompressors.com/fileadmin/_processed_/4/5/csm_50-15-PRIME-E_9a2cbad72d.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/versions-with-adsorption-dryer/50-15-prime-e-10-bar.html
MGF-PR-OF200-040-M,MGF,MGF S.r.l.,50/15 PRIME M,PR-OF200-040-M,PR-OF200-040-M,50/15 PRIME M,1,Стоматологические компрессоры Pure Air,"Oil free compressors, FAD at 5 bar 152 l/min, tank capacity 40 L. with internal surface treatment against corrosion, equipped with the new membrane air dryer.",https://www.mgfcompressors.com/fileadmin/user_upload/MGF-50-15-PRIME-M-22.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/pure-air-dental-compressors-medical-compressors/prime-line/50-15-prime-m-1.html
MGF-PR-OF200-040-M-HD,MGF,MGF S.r.l.,50/15 PRIME M HD - 230V 50Hz,PR-OF200-040-M-HD,PR-OF200-040-M-HD,50/15 PRIME M HD,1,Компрессоры PRIME HD для CAD/CAM,"Oil-free compressor, 2 cylinders, flow rate portata 110 l/min@8 bar, 40 lt. tank, new generation membrane dryer capable of supplying dry air down to a dew point of -20°C.",https://www.mgfcompressors.com/fileadmin/_processed_/2/4/csm_50-15-PRIME-M-HD-ricostruita_0ba8939fe5.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/prime-versions-with-air-dryer/50-15-prime-m-10-bar-1.html
MGF-PR-0F200-040,MGF,MGF S.r.l.,50/15 PRIME S,PR-0F200-040,PR-0F200-040,50/15 PRIME S,1,Стоматологические компрессоры Pure Air,"Oil-free compressor, flow rate 170 l / min @ 5 bar, 40 L tank, without dryer.",https://www.mgfcompressors.com/fileadmin/user_upload/MGF-50-15-PRIME-S-22.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/pure-air-dental-compressors-medical-compressors/prime-line/50-15-prime-s.html
MGF-PR-OF200-040-HD,MGF,MGF S.r.l.,50/15 PRIME S HD 10 BAR - 230V 50Hz,PR-OF200-040-HD,PR-OF200-040-HD,50/15 PRIME S HD 10 BAR,1,Компрессоры PRIME HD для CAD/CAM,"Oil-free compressor, flow rate 125 l/min@8 bar, 40 l tank, without dryer.",https://www.mgfcompressors.com/fileadmin/_processed_/0/2/csm_50-15-PRIME-S_be03837c76.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/50-15-prime-s-hd-10-bar.html
MGF-PR-OF200-040-HD,MGF,MGF S.r.l.,50/15 PRIME S HD 10 BAR - 230V 50Hz,PR-OF200-040-HD,PR-OF200-040-HD,50/15 PRIME S HD 10 BAR,1,Компрессоры PRIME HD для CAD/CAM,"Oil-free compressor, flow rate 125 l/min@8 bar, 40 l tank, without dryer.",https://www.mgfcompressors.com/fileadmin/_processed_/0/2/csm_50-15-PRIME-S_be03837c76.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/prime-version-without-air-dryer/50-15-prime-s-hd-10-bar.html
MGF-PR-0F300-040-AN,MGF,MGF S.r.l.,50/25 PRIME E - 230V 50Hz,PR-0F300-040-AN,PR-0F300-040-AN,50/25 PRIME E,1,Стоматологические компрессоры Pure Air,"Compressore a secco, 3 cilindri, portata 148 l/min@8 bar, serbatoio da 40 L., essiccatore ad adsorbimento con punto di rugiada -40°C.",https://www.mgfcompressors.com/fileadmin/_processed_/0/e/csm_50-25-PRIME-E_4c9d00dd50.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/pure-air-dental-compressors/50-25-prime-e-2.html
MGF-PR-OF300-040-AN,MGF,MGF S.r.l.,50/25 PRIME E - 230V 50Hz,PR-OF300-040-AN,PR-OF300-040-AN,50/25 PRIME E,1,Компрессоры PRIME HD для CAD/CAM,"50/25 PRIME E - 2,2 kW 230V-50Hz 40 Lt. with after cooler and adsorption dryer -40 ° C",https://www.mgfcompressors.com/fileadmin/_processed_/0/e/csm_50-25-PRIME-E_4c9d00dd50.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/50-25-prime-e-1.html
MGF-PR-0F300-040-AN,MGF,MGF S.r.l.,50/25 PRIME E - 230V 50Hz,PR-0F300-040-AN,PR-0F300-040-AN,50/25 PRIME E,1,Стоматологические компрессоры Pure Air,"Compressore a secco, 3 cilindri, portata 148 l/min@8 bar, serbatoio da 40 L., essiccatore ad adsorbimento con punto di rugiada -40°C.",https://www.mgfcompressors.com/fileadmin/_processed_/0/e/csm_50-25-PRIME-E_4c9d00dd50.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/pure-air-dental-compressors-medical-compressors/prime-line/50-25-prime-e-2.html
MGF-PR-OF300-040-AN,MGF,MGF S.r.l.,50/25 PRIME E - 230V 50Hz,PR-OF300-040-AN,PR-OF300-040-AN,50/25 PRIME E,1,Компрессоры PRIME HD для CAD/CAM,"50/25 PRIME E - 2,2 kW 230V-50Hz 40 Lt. with after cooler and adsorption dryer -40 ° C",https://www.mgfcompressors.com/fileadmin/_processed_/0/e/csm_50-25-PRIME-E_4c9d00dd50.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/versions-with-adsorption-dryer/50-25-prime-e-1.html
MGF-PR-OF300-040-M,MGF,MGF S.r.l.,50/25 PRIME M,PR-OF300-040-M,PR-OF300-040-M,50/25 PRIME M,1,Стоматологические компрессоры Pure Air,"Oil free compressors, FAD at 5 bar 225 l/min, tank capacity 40 L, with membrane air dryer.",https://www.mgfcompressors.com/fileadmin/_processed_/9/b/csm_MGF-50-25-PRIME-M-BLK_d6f50a8990.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/pure-air-dental-compressors-medical-compressors/prime-line/50-25-prime-m-1.html
MGF-PR-OF300-040-M-HD,MGF,MGF S.r.l.,50/25 PRIME M HD - 230V 50Hz,PR-OF300-040-M-HD,PR-OF300-040-M-HD,50/25 PRIME M HD,1,Компрессоры PRIME HD для CAD/CAM,"Oil-free compressor, 3 cylinders, flow rate 163 l/min@8 bar, 40 lt. tank, new generation membrane dryer capable of supplying dry air down to a dew point of -20°C",https://www.mgfcompressors.com/fileadmin/_processed_/f/9/csm_50-25-PRIME-M-HD-ricostruita_82c2ba6a52.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/50-25-prime-m-10-bar-1-1.html
MGF-PR-OF300-040-M-HD,MGF,MGF S.r.l.,50/25 PRIME M HD - 230V 50Hz,PR-OF300-040-M-HD,PR-OF300-040-M-HD,50/25 PRIME M HD,1,Компрессоры PRIME HD для CAD/CAM,"Oil-free compressor, 3 cylinders, flow rate 163 l/min@8 bar, 40 lt. tank, new generation membrane dryer capable of supplying dry air down to a dew point of -20°C",https://www.mgfcompressors.com/fileadmin/_processed_/f/9/csm_50-25-PRIME-M-HD-ricostruita_82c2ba6a52.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/prime-versions-with-air-dryer/50-25-prime-m-10-bar-1-1.html
MGF-PR-0F300-040-M400-HD,MGF,MGF S.r.l.,50/25 PRIME M HD - 400V 50/60Hz,PR-0F300-040-M400-HD,PR-0F300-040-M400-HD,50/25 PRIME M HD,1,Компрессоры PRIME HD для CAD/CAM,"Oil-free compressor, 3 cylinders, flow rate 175 l/min@8 bar 40 lt. tank, new generation membrane dryer capable of supplying dry air down to a dew point of -20°C",https://www.mgfcompressors.com/fileadmin/_processed_/f/9/csm_50-25-PRIME-M-HD-ricostruita_82c2ba6a52.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/prime-versions-with-air-dryer/50-25-prime-m-10-bar-2.html
MGF-PR-OF300-040,MGF,MGF S.r.l.,50/25 PRIME S,PR-OF300-040,PR-OF300-040,50/25 PRIME S,1,Стоматологические компрессоры Pure Air,"Oil-free compressor, flow rate 250 l / min @ 5 bar, 40 L tank, without dryer.",https://www.mgfcompressors.com/fileadmin/user_upload/MGF-50-25-PRIME-S-22.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/pure-air-dental-compressors-medical-compressors/prime-line/50-25-prime-s.html
MGF-PR-OF300-040-HD,MGF,MGF S.r.l.,50/25 PRIME S HD 10 BAR - 230V 50Hz,PR-OF300-040-HD,PR-OF300-040-HD,50/25 PRIME S HD 10 BAR,1,Компрессоры PRIME HD для CAD/CAM,"Oil-free compressor, flow rate 190 l/min@8 bar, 40 l tank, without dryer.",https://www.mgfcompressors.com/fileadmin/_processed_/c/c/csm_50-25-PRIME-S-HD_662d584f2a.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/50-25-prime-s-10-bar-2.html
MGF-PR-OF300-040-HD,MGF,MGF S.r.l.,50/25 PRIME S HD 10 BAR - 230V 50Hz,PR-OF300-040-HD,PR-OF300-040-HD,50/25 PRIME S HD 10 BAR,1,Компрессоры PRIME HD для CAD/CAM,"Oil-free compressor, flow rate 190 l/min@8 bar, 40 l tank, without dryer.",https://www.mgfcompressors.com/fileadmin/_processed_/c/c/csm_50-25-PRIME-S-HD_662d584f2a.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/prime-version-without-air-dryer/50-25-prime-s-10-bar-2.html
MGF-PR-OF300-040-400-HD,MGF,MGF S.r.l.,50/25 PRIME S HD 10 BAR - 400V 50/60Hz,PR-OF300-040-400-HD,PR-OF300-040-400-HD,50/25 PRIME S HD 10 BAR,1,Компрессоры PRIME HD для CAD/CAM,"Oil-free compressor, flow rate 190 l/min@8 bar, 40 l tank, without dryer.",https://www.mgfcompressors.com/fileadmin/_processed_/c/c/csm_50-25-PRIME-S-HD_662d584f2a.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/50-25-prime-s-10-bar-1-1.html
MGF-PR-OF300-040-400-HD,MGF,MGF S.r.l.,50/25 PRIME S HD 10 BAR - 400V 50/60Hz,PR-OF300-040-400-HD,PR-OF300-040-400-HD,50/25 PRIME S HD 10 BAR,1,Компрессоры PRIME HD для CAD/CAM,"Oil-free compressor, flow rate 190 l/min@8 bar, 40 l tank, without dryer.",https://www.mgfcompressors.com/fileadmin/_processed_/c/c/csm_50-25-PRIME-S-HD_662d584f2a.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/prime-version-without-air-dryer/50-25-prime-s-10-bar-1-1.html
MGF-PR-0F300-050-SM,MGF,MGF S.r.l.,50/25 PRIME X 10 BAR - 230V 50Hz,PR-0F300-050-SM,PR-0F300-050-SM,50/25 PRIME X 10 BAR,1,Компрессоры PRIME HD для CAD/CAM,"Oil-free compressor suitable for continuous compressed air supply till 163 l/min @ 8 bar, tank capacity 40 l. with internal surface treatment against corrosion, equipped with the new membrane air dryer able to warranty till -20°C.",https://www.mgfcompressors.com/fileadmin/_processed_/2/c/csm_CS_50-25_PRIME_X_-_HD_white_and_bg_251498e1d6.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/50-25-prime-x-10-bar-1.html
MGF-PR-0F300-050-SM,MGF,MGF S.r.l.,50/25 PRIME X 10 BAR - 230V 50Hz,PR-0F300-050-SM,PR-0F300-050-SM,50/25 PRIME X 10 BAR,1,Компрессоры PRIME HD для CAD/CAM,"Oil-free compressor suitable for continuous compressed air supply till 163 l/min @ 8 bar, tank capacity 40 l. with internal surface treatment against corrosion, equipped with the new membrane air dryer able to warranty till -20°C.",https://www.mgfcompressors.com/fileadmin/_processed_/2/c/csm_CS_50-25_PRIME_X_-_HD_white_and_bg_251498e1d6.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/x-line-version/50-25-prime-x-10-bar-1.html
MGF-PR-0F300-050-SM-400,MGF,MGF S.r.l.,50/25 PRIME X3 10 BAR - 400V 50/60Hz,PR-0F300-050-SM-400,PR-0F300-050-SM-400,50/25 PRIME X3 10 BAR,1,Компрессоры PRIME HD для CAD/CAM,"Oil-free compressor suitable for continuous compressed air supply till 163 /min @ 8 bar, tank capacity 40 l. with internal surface treatment against corrosion, equipped with the new membrane air dryer able to warranty till -20°C.",https://www.mgfcompressors.com/fileadmin/_processed_/1/f/csm_S_M-OPEN-MGF_01_25692f5a35.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/50-25-prime-x-10-bar.html
MGF-PR-0F300-050-SM-400,MGF,MGF S.r.l.,50/25 PRIME X3 10 BAR - 400V 50/60Hz,PR-0F300-050-SM-400,PR-0F300-050-SM-400,50/25 PRIME X3 10 BAR,1,Компрессоры PRIME HD для CAD/CAM,"Oil-free compressor suitable for continuous compressed air supply till 163 /min @ 8 bar, tank capacity 40 l. with internal surface treatment against corrosion, equipped with the new membrane air dryer able to warranty till -20°C.",https://www.mgfcompressors.com/fileadmin/_processed_/1/f/csm_S_M-OPEN-MGF_01_25692f5a35.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/x-line-version/50-25-prime-x-10-bar.html
MGF-DENTAL-OIL-FREE-COMPRESSORS-ACCESSORIES-ADSORPTION-DRYERS-HTML,MGF,MGF S.r.l.,Adsorption dryers,,,Adsorption dryers,1,Принадлежности для безмасляных компрессоров,Adsorption dryers for medical air,https://www.mgfcompressors.com/fileadmin/_processed_/7/4/csm_NDM-100__4__fb1acb3122.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-accessories/adsorption-dryers.html
MGF-TA-AF-1500,MGF,MGF S.r.l.,AF3 - 230V 50Hz,TA-AF-1500,TA-AF-1500,AF3,1,Компрессоры для централизованных систем,1.500 l / min AF3 centralized air treatment system on frame,https://www.mgfcompressors.com/fileadmin/_processed_/e/1/csm_AF-3_001_ffe7a58365.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-for-centralized-systems/af3.html
MGF-TA-AF-3000,MGF,MGF S.r.l.,AF6 - 230V 50Hz,TA-AF-3000,TA-AF-3000,AF6,1,Компрессоры для централизованных систем,Compressed air treatment module for CENTRALAIR systems,https://www.mgfcompressors.com/fileadmin/user_upload/csm_filtrazione-1_320df97449_ridimensionata.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-for-centralized-systems/af9-air-treatmnt-module-for-centralair-systems-3.html
MGF-TA-AF-5000,MGF,MGF S.r.l.,AF9 - 230V 50Hz,TA-AF-5000,TA-AF-5000,AF9,1,Компрессоры для централизованных систем,Compressed air treatment module for CENTRALAIR systems,https://www.mgfcompressors.com/fileadmin/user_upload/csm_filtrazione-1_320df97449_ridimensionata.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-for-centralized-systems/af9-air-treatmnt-module-for-centralair-systems-1.html
MGF-SE-FT-725-VT-AND-SE-FT-1500-VT,MGF,MGF S.r.l.,AIR RECEIVER,SE-FT-725-VT and SE-FT-1500-VT,SE-FT-725-VT and SE-FT-1500-VT,AIR RECEIVER,1,Компрессоры для централизованных систем,725 L and 1500 L MGF tanks,https://www.mgfcompressors.com/fileadmin/_processed_/9/2/csm_SERBATOIO_1000_LITRI_BIANCO_light_440a641292.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/oil-free-compressors-for-centralized-systems/air-receiver.html
MGF-AS-113000077,MGF,MGF S.r.l.,Amalgam collection vessel replacement kit for ECO II+,AS-113000077,AS-113000077,Amalgam collection vessel replacement kit for ECO II+,1,Стоматологические аспирационные системы,Amalgam collection vessel replacement kit for ECO II+,https://www.mgfcompressors.com/fileadmin/_processed_/8/c/csm_032_Metasys_Z723682_587e1d0f96.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/dental-suction-systems/surgical-suction-accessories/amalgam-collection-vessel-replacement-kit-for-eco-ii.html
MGF-AS-113000077,MGF,MGF S.r.l.,Amalgam collection vessel replacement kit for ECO II+,AS-113000077,AS-113000077,Amalgam collection vessel replacement kit for ECO II+,1,Централизованная хирургическая аспирация,Amalgam collection vessel replacement kit for ECO II+,https://www.mgfcompressors.com/fileadmin/_processed_/8/c/csm_032_Metasys_Z723682_587e1d0f96.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/centralized-surgical-dental-suction/surgical-suction-accessories/amalgam-collection-vessel-replacement-kit-for-eco-ii.html
MGF-AS-050,MGF,MGF S.r.l.,ASPIR 1 - 230V 50Hz,AS-050,AS-050,ASPIR 1,1,Стоматологические аспирационные системы,"Suction unit 0,5 Hp, max air flow 1.230 l/min , max operating head 120 mbar.",https://www.mgfcompressors.com/fileadmin/_processed_/f/8/csm_ASPIR_1-4_jpg_4df50dd7d2.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/dental-suction-systems/aspir-1.html
MGF-AS-050,MGF,MGF S.r.l.,ASPIR 1 - 230V 50Hz,AS-050,AS-050,ASPIR 1,1,Стоматологические аспирационные системы,"Suction unit 0,5 Hp, max air flow 1.230 l/min , max operating head 120 mbar.",https://www.mgfcompressors.com/fileadmin/_processed_/f/8/csm_ASPIR_1-4_jpg_4df50dd7d2.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/dental-suction-systems/dry-surgical-suction/aspir-1.html
MGF-AS-050-C,MGF,MGF S.r.l.,ASPIR 1 C - 230V 50Hz,AS-050-C,AS-050-C,ASPIR 1 C,1,Стоматологические аспирационные системы,"0.5 Hp suction pump complete with canister, maximum flow rate 1,230 l/min, maximum head 120 mbar.",https://www.mgfcompressors.com/fileadmin/imported_images/ASPIR_semicarenate_LIGHT_x_sito_02.jpg,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.mgfcompressors.com/dental/dental-suction-systems/aspir-1-c.html
