officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
NSK-US_TIPS_SCALING,NSK,Nakanishi Inc.,スケーリング（超音波スケーラー用チップ）,Z217101,Z217101 | Z217102 | Z217103 | Z217104 | Z217105 | Z217106 | Z217108 | Z217109 | Z217411 | Z217412 | Z217413 | Z217120,12,NSK / oral-hygiene,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/oral-hygiene/oral-varios_ultrascaler_tips/us_tips_scaling/
NSK-AS_TIPS_SONICBRUSH,NSK,Nakanishi Inc.,ソニックブラシ,,,1,NSK / oral-hygiene,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/oral-hygiene/oral-airscaler_tips/as_tips_sonicbrush/
NSK-US_TIPS_PERIO_IRRIGATION_AND_CLEANLING,NSK,Nakanishi Inc.,ペリオ (イリゲーション),Z217550,Z217550 | Z217555,2,NSK / oral-hygiene,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/oral-hygiene/oral-varios_ultrascaler_tips/us_tips_perio_irrigation_and_cleanling/
NSK-AS_TIPS_PERIO,NSK,Nakanishi Inc.,ぺリオチップ（エアースケーラーチップ）,,,1,NSK / oral-hygiene,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/oral-hygiene/oral-airscaler_tips/as_tips_perio/
NSK-US_TIPS_PERIO,NSK,Nakanishi Inc.,ぺリオチップ（超音波スケーラーチップ）,Z217404,Z217404 | Z217405 | Z217402 | Z217403 | Z217410 | Z217408 | Z217409 | Z217420 | Z217422 | Z217424 | Z217425 | Y900144 | Z217426 | Z217421 | Z217427 | Y900145,16,NSK / oral-hygiene,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/oral-hygiene/oral-varios_ultrascaler_tips/us_tips_perio/
NSK-MAINTENACE-MULTIGAUGE,NSK,Nakanishi Inc.,マルチゲージ,Z109400,Z109400,1,NSK / hygiene_and_maintenance,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/hygiene_and_maintenance/maintenace-multigauge/
NSK-MAINTENACE-MULTISTAND,NSK,Nakanishi Inc.,マルチスタンド,Z036,Z036 | Z036002,2,NSK / hygiene_and_maintenance,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/hygiene_and_maintenance/maintenace-multistand/
NSK-SGA-ES,NSK,Nakanishi Inc.,リダイレクト中...,,,1,NSK / surgical,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/surgical/surgical_handpieces/micro_surgery/sga-es/
NSK-SGO2-E,NSK,Nakanishi Inc.,リダイレクト中...,,,1,NSK / surgical,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/surgical/surgical_handpieces/micro_saw/sgo2-e/
NSK-EX,NSK,Nakanishi Inc.,リダイレクト中...,,,1,NSK / contra-angles,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/contra-angles/ex/
