productId,brand,name,status,reason,identityPresent,sourcePresent,exactPhoto,verifiedPhotoRights,sourceUrl,nextAction
public-b3b3a7484d6969fb17f267cf,,Бор алмазный 845 009M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_845_009m_fg/,BRAND_REQUIRED
public-416c4d444f5fd33120369215,,Бор алмазный 845 012C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_845_012c_fg/,BRAND_REQUIRED
public-955477f9a34b030c277409f6,,Бор алмазный 845 012M FGM,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_845_012m_fgm/,BRAND_REQUIRED
public-6400be411f47f2b4c120cfc2,,Бор алмазный 845 014 C,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_845_014_c_/,BRAND_REQUIRED
public-5d1408dd446838d6931d0751,,Бор алмазный 845 014M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_845_014m_fg/,BRAND_REQUIRED
public-55df7376ef534fbf5c790f1d,,Бор алмазный 845 016C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_845_016c_fg/,BRAND_REQUIRED
public-390c7a8415cca47654f7b490,,Бор алмазный 845 016M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_845_016m_fg/,BRAND_REQUIRED
public-d173948c47360268eeff698b,,Бор алмазный 845KR 016 M KONUS KRUGLYY KANT SREDNYAYA,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_845kr_016_m_konus_kruglyy_kant_srednyaya/,BRAND_REQUIRED
public-f80c039d2f6b38974bf419f4,,Бор алмазный 845KR 016F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_845kr_016f_fg/,BRAND_REQUIRED
public-9ee5ee2024a244993611ab4f,,Бор алмазный 845KR 018C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_845kr_018c_fg/,BRAND_REQUIRED
public-1e5893539eda11640b7d30e6,,Бор алмазный 845KR 018F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_845kr_018f_fg/,BRAND_REQUIRED
public-62f57b1937043be218c3464e,,Бор алмазный 845KR 018M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/845kr_018m_fg_bory_almaznye/,BRAND_REQUIRED
public-47c6c68939699c60cdd7968b,,Бор алмазный 845KR 025C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_845kr_025c_fg/,BRAND_REQUIRED
public-8bedf2b02795d83680bd2799,,Бор алмазный 845KR 025F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_845kr_025f_fg/,BRAND_REQUIRED
public-e70d4a9220fa2250cf38d9cb,,Бор алмазный 845KR 025M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_845kr_025m_fg/,BRAND_REQUIRED
public-24a5fa481b367efe73c62509,,Бор алмазный 845KR 025SF FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_845kr_025sf_fg/,BRAND_REQUIRED
public-66df1b5766344f54d9aab1e7,,Бор алмазный 845KRS 017C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_845krs_017c_fg/,BRAND_REQUIRED
public-efa771eea187c6ee8a7052f1,,Бор алмазный 845KRS 017F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_845krs_017f_fg/,BRAND_REQUIRED
public-8bf09b7a6a6c541de093a108,,Бор алмазный 846 012C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846_012c_fg/,BRAND_REQUIRED
public-31e44fa965d4d6949d335ec7,,Бор алмазный 846 012F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846_012f_fg/,BRAND_REQUIRED
public-42d5e1678418da0edc152157,,Бор алмазный 846 012M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846_012m_fg/,BRAND_REQUIRED
public-b41201b501aab78c13546f0c,,Бор алмазный 846 012M KID,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846_012m_kid/,BRAND_REQUIRED
public-d0b0a9f0ae75981578a24263,,Бор алмазный 846 014C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846_014c_fg/,BRAND_REQUIRED
public-acf5cb95faf86e6c056435e4,,Бор алмазный 846 014M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846_014m_fg/,BRAND_REQUIRED
public-1dc150a0eeee98397f047dd6,,Бор алмазный 846 016 F,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846_016_f/,BRAND_REQUIRED
public-6225381a13ce089ce27fea23,,Бор алмазный 846 016C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846_016c_fg/,BRAND_REQUIRED
public-914fed2e404479ee420ebb5f,,Бор алмазный 846 016M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846_016m_fg/,BRAND_REQUIRED
public-5a563fb85ac0e262361f9532,,Бор алмазный 846 025 F,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846_025_f/,BRAND_REQUIRED
public-5671377126ab647acaa6613e,,Бор алмазный 846 025C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846_025c_fg/,BRAND_REQUIRED
public-944eb9d72ed9fb0e29dc692b,,Бор алмазный 846 025M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846_025m_fg/,BRAND_REQUIRED
public-ccc6485ead1ae15d1834e000,,Бор алмазный 846KR 016C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846kr_016c_fg/,BRAND_REQUIRED
public-fe6839d9a59df2e66edcd30a,,Бор алмазный 846KR 016F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846kr_016f_fg/,BRAND_REQUIRED
public-c8ac88072371713e9d85be74,,Бор алмазный 846KR 016M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846kr_016m_fg/,BRAND_REQUIRED
public-58c4c623dd447f2e316a201a,,Бор алмазный 846KR 016SC FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846kr_016sc_fg/,BRAND_REQUIRED
public-e6723616af5be6356ef0c243,,Бор алмазный 846KR 018F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846kr_018f_fg/,BRAND_REQUIRED
public-894a1d2f7ce5c97b11047c9f,,Бор алмазный 846KRS 019C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846krs_019c_fg/,BRAND_REQUIRED
public-463222ac642d7b788af28049,,Бор алмазный 846KRS 019F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846krs_019f_fg/,BRAND_REQUIRED
public-5d9c9a6b88aeb560a70813cd,,Бор алмазный 846KRS 025C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846krs_025c_fg/,BRAND_REQUIRED
public-44c9a484bcb2411e2d5ae036,,Бор алмазный 846KRS 025F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846krs_025f_fg/,BRAND_REQUIRED
public-d766a843e76a1b36c32061b9,,Бор алмазный 846S 025C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_846s_025c_fg/,BRAND_REQUIRED
public-ee729b99a5512685ce0d54e0,,Бор алмазный 847 010C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847_010c_fg/,BRAND_REQUIRED
public-8ba747705835ff0097c3fda9,,Бор алмазный 847 010F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847_010f_fg/,BRAND_REQUIRED
public-b143e4d2804fe1800dbd508c,,Бор алмазный 847 010M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847_010m_fg/,BRAND_REQUIRED
public-5bca7ff251acea7581fbdf71,,Бор алмазный 847 010SF FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847_010sf_fg/,BRAND_REQUIRED
public-6b7a84a28f9f4fcd14a04931,,Бор алмазный 847 012 M,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847_012_m/,BRAND_REQUIRED
public-332ef854bcabb47c68421ed5,,Бор алмазный 847 012C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847_012c_fg/,BRAND_REQUIRED
public-3d2254112a00d852b98fe39d,,Бор алмазный 847 012F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847_012f_fg/,BRAND_REQUIRED
public-388ce52790931aae8e24b0a2,,Бор алмазный 847 014C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847_014c_fg/,BRAND_REQUIRED
public-a2cb42cf6f5ac50de385dc92,,Бор алмазный 847 014M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/847_014m_fg_bory_almaznye/,BRAND_REQUIRED
public-c5a57f933937c2db7128b0a8,,Бор алмазный 847 016C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847_016c_fg/,BRAND_REQUIRED
public-db90ddf9d285ff0768c13a84,,Бор алмазный 847 016F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847_016f_fg/,BRAND_REQUIRED
public-eaf899fe044fe23b06472227,,Бор алмазный 847 018C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847_018c_fg/,BRAND_REQUIRED
public-b7ee7cfd5961aa5f618b089d,,Бор алмазный 847 023C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847_023c_fg/,BRAND_REQUIRED
public-0c88ce23f2fceaa0792315fd,,Бор алмазный 847 023M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847_023m_fg/,BRAND_REQUIRED
public-afc6aff0621b661fc6097b29,,Бор алмазный 847 033M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/847_033m_fg_bory_almaznye/,BRAND_REQUIRED
public-28a38cbf6f319dfd78f49122,,Бор алмазный 847KR 016 M KONUS S KRUG KANTOM SREDNIY,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847kr_016_m_konus_s_krug_kantom_sredniy/,BRAND_REQUIRED
public-1375b66cbee750c650103c6e,,Бор алмазный 847KR 016C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847kr_016c_fg/,BRAND_REQUIRED
public-61750fa54ac0b5fdf5236360,,Бор алмазный 847KR 016F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847kr_016f_fg/,BRAND_REQUIRED
public-d6fef9ed593a12719de8caaa,,Бор алмазный 847KR 018C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847kr_018c_fg/,BRAND_REQUIRED
public-e03d089fa5f269993eb3e729,,Бор алмазный 847KR 018F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847kr_018f_fg/,BRAND_REQUIRED
public-0bb422bfd299d7644f663cea,,Бор алмазный 847KR 018M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847kr_018m_fg/,BRAND_REQUIRED
public-a9824da98f10917f59b594d7,,Бор алмазный 847KR 023F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847kr_023f_fg/,BRAND_REQUIRED
public-c4d6645261adcf7577395c2d,,Бор алмазный 847KR 023M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_847kr_023m_fg/,BRAND_REQUIRED
public-7f5c5bfdd8310fd49ea3c04f,,Бор алмазный 848 010 SF,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848_010_sf/,BRAND_REQUIRED
public-94f9bc2a98032448b5d405d7,,Бор алмазный 848 010C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848_010c_fg/,BRAND_REQUIRED
public-47f8c542da596839ae185460,,Бор алмазный 848 010F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848_010f_fg/,BRAND_REQUIRED
public-3048efd485192df155ca000b,,Бор алмазный 848 010M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848_010m_fg/,BRAND_REQUIRED
public-f2dca659171e6fc7f6a4e3dc,,Бор алмазный 848 012C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848_012c_fg/,BRAND_REQUIRED
public-734dc4dc27054f28690b563f,,Бор алмазный 848 012F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848_012f_fg/,BRAND_REQUIRED
public-b82f9910a2e798a39481f237,,Бор алмазный 848 012M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848_012m_fg/,BRAND_REQUIRED
public-851aeb0e42687cdbac9c8448,,Бор алмазный 848 014C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848_014c_fg/,BRAND_REQUIRED
public-bc5889b83747bace47732d76,,Бор алмазный 848 014F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848_014f_fg/,BRAND_REQUIRED
public-18bc2d1c34341aabe565729a,,Бор алмазный 848 014M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848_014m_fg/,BRAND_REQUIRED
public-18851f2b1ba2272c2b5bd2a6,,Бор алмазный 848 014SF FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848_014sf_fg/,BRAND_REQUIRED
public-a417761d14161ea63126158a,,Бор алмазный 848 016C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848_016c_fg/,BRAND_REQUIRED
public-166ee9a33d8acf6516d55878,,Бор алмазный 848 016F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848_016f_fg/,BRAND_REQUIRED
public-d4c9be26549aed576d46d347,,Бор алмазный 848 016M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848_016m_fg/,BRAND_REQUIRED
public-1733ac6a101ee1a98ebb1c0d,,Бор алмазный 848 016SF FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848_016sf_fg/,BRAND_REQUIRED
public-5ac0b228395b2092c25faf27,,Бор алмазный 848 018F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848_018f_fg/,BRAND_REQUIRED
public-4700fb6cb91cf7f09979a111,,Бор алмазный 848 018M HP,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848_018m_hp/,BRAND_REQUIRED
public-f6798b33fd9e4a535aa749d1,,Бор алмазный 848 018M KONUS S PLOSKIM KONTSOM SREDNIY,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848_018m_konus_s_ploskim_kontsom_sredniy/,BRAND_REQUIRED
public-ba28e28c18f25a6bfb7b3fc3,,Бор алмазный 848 040M HP,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848_040m_hp/,BRAND_REQUIRED
public-b9e2a57000a3d862c818238d,,Бор алмазный 848 10SF FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/848_10sf_fg_bory_almaznye/,BRAND_REQUIRED
public-2b6cf392b666826ebb117b93,,Бор алмазный 848L 012M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848l_012m_fg/,BRAND_REQUIRED
public-afdde1f3029998b3845cc6fe,,Бор алмазный 848L 014F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848l_014f_fg/,BRAND_REQUIRED
public-5f9f280d92876046d4e9d679,,Бор алмазный 848L 014M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848l_014m_fg/,BRAND_REQUIRED
public-e5afebf5b477718fd3a30d50,,Бор алмазный 848L 014SC FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848l_014sc_fg/,BRAND_REQUIRED
public-e2daecd544b55fe2c5b97c95,,Бор алмазный 848L 016C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848l_016c_fg/,BRAND_REQUIRED
public-6342dcf5d43b15e2fed272a3,,Бор алмазный 848L 016SC FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848l_016sc_fg/,BRAND_REQUIRED
public-ea62d294e4922357c3bd3994,,Бор алмазный 848L 018 M KONUS S PLOSKIM KONTSOM DLINNYY SREDNYAYA,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848l_018_m_konus_s_ploskim_kontsom_dlinnyy_srednyaya/,BRAND_REQUIRED
public-feda92cb87f407af5ac2ce23,,Бор алмазный 848L 018C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848l_018c_fg/,BRAND_REQUIRED
public-86b6c7d804b9add3c0339846,,Бор алмазный 848L 018SC FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_848l_018sc_fg/,BRAND_REQUIRED
public-4ba04f952d8024ad665e8331,,Бор алмазный 849 009C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_849_009c_fg/,BRAND_REQUIRED
public-cfcfe83e5e1df22a4f507e4a,,Бор алмазный 849 009F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_849_009f_fg/,BRAND_REQUIRED
public-87e59984472cce0c17b8249c,,Бор алмазный 849 009M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_849_009m_fg/,BRAND_REQUIRED
public-cb5b41da1551440661a9dc05,,Бор алмазный 849 010C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_849_010c_fg/,BRAND_REQUIRED
public-6c5f24ae0632c5ea489916fa,,Бор алмазный 849 010F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_849_010f_fg/,BRAND_REQUIRED
public-a9e0524ac3efb820a4c1f81e,,Бор алмазный 849 010M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_849_010m_fg/,BRAND_REQUIRED
public-85e574581bc86bceab22ecbb,,Бор алмазный 849 010SF FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_849_010sf_fg/,BRAND_REQUIRED
public-6b95413210f4ab8c63fe92bf,,Бор алмазный 849 012C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_849_012c_fg/,BRAND_REQUIRED
public-f3b05b2d4e67d8345ac9c636,,Бор алмазный 849 012F FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_849_012f_fg/,BRAND_REQUIRED
public-9811f28c6a25f874dc667a8b,,Бор алмазный 849 012M FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_849_012m_fg/,BRAND_REQUIRED
public-e208972f75e04b7c6eb12fff,,Бор алмазный 849 014C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_849_014c_fg/,BRAND_REQUIRED
public-9aa1169873c2bad24ec45494,,Бор алмазный 849 016C FG,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_849_016c_fg/,BRAND_REQUIRED
public-d91f0a13bae27e9d84c66ded,,Бор алмазный 850 010 F BOR,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/850_010_f_bor/,BRAND_REQUIRED
public-0a78410d1f3d0115a4af023f,,Бор алмазный 850 010 M 2,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/konusovidnye/bory_almaznye_850_010_m_2_/,BRAND_REQUIRED
