officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,model,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
NTI-SET-2017,NTI,NTI-Kahla GmbH,"3D Acryl SLM, carbide cutters & Prime Cut SL discs",SET-2017,SET-2017,SET-2017,1,,,https://www.nti.de/userdata/dcshop/images/normal/772570_set-2017.png,20,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/3d-acryl-slm-carbide-cutters-prime-cut-sl-discs-p30888/
NTI-Z850-012TC-FG,NTI,NTI-Kahla GmbH,"ABACUS® Abacus, Round End Taper, Turbo",Z850-012TC-FG,Z850-012TC-FG | Z850-016TC-FG,Z850-012TC-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/419181_z850-012tc-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-abacus-round-end-taper-turbo-p9981/
NTI-Z811-033C-FG,NTI,NTI-Kahla GmbH,ABACUS® Barrel,Z811-033C-FG,Z811-033C-FG,Z811-033C-FG,1,,,https://www.nti.de/userdata/dcshop/images/normal/3498_z811-033c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-barrel-p9970/
NTI-Z878-010F-FG,NTI,NTI-Kahla GmbH,ABACUS® Beveled End Cylinder,Z878-010F-FG,Z878-010F-FG | Z878-010M-FG | Z878-012C-FG | Z878-012F-FG | Z878-012M-FG | Z878-014C-FG | Z878-014F-FG | Z878-014M-FG,Z878-010F-FG,8,,,https://www.nti.de/userdata/dcshop/images/normal/3748_z878-010f-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-beveled-end-cylinder-p9990/
NTI-Z879-012C-FG,NTI,NTI-Kahla GmbH,ABACUS® Beveled End Cylinder,Z879-012C-FG,Z879-012C-FG | Z879-012F-FG | Z879-012M-FG | Z879-014C-FG | Z879-014F-FG | Z879-014M-FG,Z879-012C-FG,6,,,https://www.nti.de/userdata/dcshop/images/normal/3766_z879-012c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-beveled-end-cylinder-p9992/
NTI-Z879-014TC-FG,NTI,NTI-Kahla GmbH,"ABACUS® Beveled End Cylinder, Turbo",Z879-014TC-FG,Z879-014TC-FG,Z879-014TC-FG,1,,,https://www.nti.de/userdata/dcshop/images/normal/3772_z879-014tc-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-beveled-end-cylinder-turbo-p9994/
NTI-Z877K-012C-FG,NTI,NTI-Kahla GmbH,ABACUS® Curettage,Z877K-012C-FG,Z877K-012C-FG | Z877K-016C-FG | Z877K-016F-FG,Z877K-012C-FG,3,,,https://www.nti.de/userdata/dcshop/images/normal/3745_z877k-012c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-curettage-p9989/
NTI-Z878K-014C-FG,NTI,NTI-Kahla GmbH,ABACUS® Curettage,Z878K-014C-FG,Z878K-014C-FG | Z878K-014M-FG | Z878K-016C-FG | Z878K-016F-FG | Z878K-016M-FG | Z878K-018C-FG | Z878K-020C-FG | Z878K-022C-FG | Z878K-022F-FG,Z878K-014C-FG,9,,,https://www.nti.de/userdata/dcshop/images/normal/3756_z878k-014c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-curettage-p9991/
NTI-Z879K-012C-FG,NTI,NTI-Kahla GmbH,ABACUS® Curettage,Z879K-012C-FG,Z879K-012C-FG | Z879K-012F-FG | Z879K-012M-FG | Z879K-014C-FG | Z879K-014F-FG | Z879K-014M-FG | Z879K-016C-FG | Z879K-016F-FG | Z879K-016M-FG | Z879K-018C-FG,Z879K-012C-FG,10,,,https://www.nti.de/userdata/dcshop/images/normal/443715_z879k-012c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-curettage-p9993/
NTI-Z909-040C-FG,NTI,NTI-Kahla GmbH,ABACUS® Donut,Z909-040C-FG,Z909-040C-FG,Z909-040C-FG,1,,,https://www.nti.de/userdata/dcshop/images/normal/3789_z909-040c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-donut-p9997/
NTI-Z862-014C-FG,NTI,NTI-Kahla GmbH,ABACUS® Flame,Z862-014C-FG,Z862-014C-FG,Z862-014C-FG,1,,,https://www.nti.de/userdata/dcshop/images/normal/3737_z862-014c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-flame-p9986/
NTI-Z863-012C-FG,NTI,NTI-Kahla GmbH,ABACUS® Flame,Z863-012C-FG,Z863-012C-FG | Z863-012F-FG | Z863-012M-FG | Z863-016C-FG | Z863-016F-FG | Z863-016M-FG,Z863-012C-FG,6,,,https://www.nti.de/userdata/dcshop/images/normal/3738_z863-012c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-flame-p9987/
NTI-Z863-016TC-FG,NTI,NTI-Kahla GmbH,"ABACUS® Flame, Turbo",Z863-016TC-FG,Z863-016TC-FG,Z863-016TC-FG,1,,,https://www.nti.de/userdata/dcshop/images/normal/3744_z863-016tc-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-flame-turbo-p9988/
NTI-Z847-014C-FG,NTI,NTI-Kahla GmbH,ABACUS® Flat End Taper,Z847-014C-FG,Z847-014C-FG | Z847-016C-FG,Z847-014C-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/3684_z847-014c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-flat-end-taper-p9977/
NTI-Z848-018C-FG,NTI,NTI-Kahla GmbH,ABACUS® Flat End Taper,Z848-018C-FG,Z848-018C-FG,Z848-018C-FG,1,,,https://www.nti.de/userdata/dcshop/images/normal/3690_z848-018c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-flat-end-taper-p9979/
NTI-Z379-023C-FG,NTI,NTI-Kahla GmbH,ABACUS® Football,Z379-023C-FG,Z379-023C-FG | Z379-023F-FG,Z379-023C-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/3136_z379-023c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-football-p9968/
NTI-Z835KR-012C-FG,NTI,NTI-Kahla GmbH,"ABACUS® KR Cylinder, Modified Shoulder",Z835KR-012C-FG,Z835KR-012C-FG | Z835KR-012M-FG,Z835KR-012C-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/228186_z835kr-012c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-kr-cylinder-modified-shoulder-p9973/
NTI-Z837KR-014C-FG,NTI,NTI-Kahla GmbH,"ABACUS® KR Cylinder, Modified Shoulder",Z837KR-014C-FG,Z837KR-014C-FG | Z837KR-014M-FG,Z837KR-014C-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/3516_z837kr-014c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-kr-cylinder-modified-shoulder-p9974/
NTI-Z845KR-016M-FG,NTI,NTI-Kahla GmbH,"ABACUS® KR Taper, Modified Shoulder",Z845KR-016M-FG,Z845KR-016M-FG | Z845KR-025C-FG,Z845KR-016M-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/3521_z845kr-016m-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-kr-taper-modified-shoulder-p9975/
NTI-Z846KR-016M-FG,NTI,NTI-Kahla GmbH,"ABACUS® KR Taper, Modified Shoulder",Z846KR-016M-FG,Z846KR-016M-FG,Z846KR-016M-FG,1,,,https://www.nti.de/userdata/dcshop/images/normal/3625_z846kr-016m-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-kr-taper-modified-shoulder-p9976/
NTI-Z847KR-016C-FG,NTI,NTI-Kahla GmbH,"ABACUS® KR Taper, Modified Shoulder",Z847KR-016C-FG,Z847KR-016C-FG | Z847KR-018C-FG,Z847KR-016C-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/3687_z847kr-016c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-kr-taper-modified-shoulder-p9978/
NTI-Z830L-012C-FG,NTI,NTI-Kahla GmbH,ABACUS® Long Pear,Z830L-012C-FG,Z830L-012C-FG | Z830L-012F-FG | Z830L-012M-FG | Z830L-014C-FG | Z830L-014M-FG | Z830L-016C-FG | Z830L-016M-FG,Z830L-012C-FG,7,,,https://www.nti.de/userdata/dcshop/images/normal/3501_z830l-012c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-long-pear-p9971/
NTI-Z830L-012TC-FG,NTI,NTI-Kahla GmbH,"ABACUS® Long Pear, Turbo",Z830L-012TC-FG,Z830L-012TC-FG | Z830L-014TC-FG,Z830L-012TC-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/3504_z830l-012tc-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-long-pear-turbo-p9972/
NTI-Z856L-018C-FG,NTI,NTI-Kahla GmbH,ABACUS® Long Round End Taper,Z856L-018C-FG,Z856L-018C-FG,Z856L-018C-FG,1,,,https://www.nti.de/userdata/dcshop/images/normal/3735_z856l-018c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-long-round-end-taper-p9984/
NTI-Z368-020C-FG,NTI,NTI-Kahla GmbH,ABACUS® Pointed Football,Z368-020C-FG,Z368-020C-FG | Z368-020F-FG | Z368-020M-FG | Z368-023C-FG | Z368-023F-FG,Z368-020C-FG,5,,,https://www.nti.de/userdata/dcshop/images/normal/3131_z368-020c-fg__a.jpg,5,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-pointed-football-p9967/
NTI-Z801-014C-FG,NTI,NTI-Kahla GmbH,ABACUS® Round,Z801-014C-FG,Z801-014C-FG | Z801-014F-FG | Z801-014M-FG | Z801-021C-FG | Z801-021F-FG | Z801-021M-FG | Z801-023C-FG,Z801-014C-FG,7,,,https://www.nti.de/userdata/dcshop/images/normal/3488_z801-014c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-round-p9969/
NTI-Z880-012C-FG,NTI,NTI-Kahla GmbH,ABACUS® Round End Cylinder,Z880-012C-FG,Z880-012C-FG | Z880-012M-FG,Z880-012C-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/3783_z880-012c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-round-end-cylinder-p9995/
NTI-Z881-014C-FG,NTI,NTI-Kahla GmbH,ABACUS® Round End Cylinder,Z881-014C-FG,Z881-014C-FG | Z881-014F-FG | Z881-014M-FG | Z881-016C-FG | Z881-016F-FG,Z881-014C-FG,5,,,https://www.nti.de/userdata/dcshop/images/normal/581832_z881-014c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-round-end-cylinder-p9996/
NTI-Z850-012C-FG,NTI,NTI-Kahla GmbH,ABACUS® Round End Taper,Z850-012C-FG,Z850-012C-FG | Z850-012F-FG | Z850-012M-FG | Z850-014C-FG | Z850-014M-FG | Z850-016C-FG,Z850-012C-FG,6,,,https://www.nti.de/userdata/dcshop/images/normal/3692_z850-012c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-round-end-taper-p9980/
NTI-Z855-025C-FG,NTI,NTI-Kahla GmbH,ABACUS® Round End Taper,Z855-025C-FG,Z855-025C-FG,Z855-025C-FG,1,,,https://www.nti.de/userdata/dcshop/images/normal/3730_z855-025c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-round-end-taper-p9982/
NTI-Z856-014C-FG,NTI,NTI-Kahla GmbH,ABACUS® Round End Taper,Z856-014C-FG,Z856-014C-FG | Z856-016C-FG | Z856-018C-FG | Z856-021C-FG,Z856-014C-FG,4,,,https://www.nti.de/userdata/dcshop/images/normal/3731_z856-014c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-round-end-taper-p9983/
NTI-Z858-014C-FG,NTI,NTI-Kahla GmbH,ABACUS® X-mas Tree,Z858-014C-FG,Z858-014C-FG,Z858-014C-FG,1,,,https://www.nti.de/userdata/dcshop/images/normal/3736_z858-014c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abacus-x-mas-tree-p9985/
NTI-NF645GRD,NTI,NTI-Kahla GmbH,Abrasive with ceramic bond,NF645GRD,NF645GRD | NF645GRG,NF645GRD,2,,,https://www.nti.de/userdata/dcshop/images/normal/327932_nf645gr_a.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasive-with-ceramic-bond-p9837/
NTI-NF649GRD,NTI,NTI-Kahla GmbH,Abrasive with ceramic bond,NF649GRD,NF649GRD | NF649GRG,NF649GRD,2,,,https://www.nti.de/userdata/dcshop/images/normal/220794_nf649gr_a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasive-with-ceramic-bond-p9838/
NTI-NF661GRD,NTI,NTI-Kahla GmbH,Abrasive with ceramic bond,NF661GRD,NF661GRD | NF661GRG,NF661GRD,2,,,https://www.nti.de/userdata/dcshop/images/normal/856668_nf661gr__a.jpg,5,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasive-with-ceramic-bond-p9840/
NTI-NF601GRD-FG,NTI,NTI-Kahla GmbH,Abrasives with ceramic bond,NF601GRD-FG,NF601GRD-FG | NF601GRD-RA | NF601GRG-FG | NF601GRG-RA,NF601GRD-FG,4,,,https://www.nti.de/userdata/dcshop/images/normal/73750_nf601gr-fg__a.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasives-with-ceramic-bond-p9835/
NTI-NF602GRD-RA,NTI,NTI-Kahla GmbH,Abrasives with ceramic bond,NF602GRD-RA,NF602GRD-RA | NF602GRG-RA,NF602GRD-RA,2,,,https://www.nti.de/userdata/dcshop/images/normal/651668_nf602gr-ra__a.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasives-with-ceramic-bond-p9836/
NTI-NF661GRD-FG,NTI,NTI-Kahla GmbH,Abrasives with ceramic bond,NF661GRD-FG,NF661GRD-FG | NF661GRD-RA | NF661GRG-FG | NF661GRG-RA,NF661GRD-FG,4,,,https://www.nti.de/userdata/dcshop/images/normal/929476_nf661gr-fg__a.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasives-with-ceramic-bond-p9839/
NTI-NF671GRD,NTI,NTI-Kahla GmbH,Abrasives with ceramic bond,NF671GRD,NF671GRD | NF671GRG,NF671GRD,2,,,https://www.nti.de/userdata/dcshop/images/normal/51980_nf671gr__a.jpg,5,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasives-with-ceramic-bond-p9841/
NTI-NF703GRD,NTI,NTI-Kahla GmbH,Abrasives with ceramic bond,NF703GRD,NF703GRD | NF703GRG,NF703GRD,2,,,https://www.nti.de/userdata/dcshop/images/normal/779303_nf703gr__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasives-with-ceramic-bond-p9842/
NTI-NF727GRD,NTI,NTI-Kahla GmbH,Abrasives with ceramic bond,NF727GRD,NF727GRD | NF727GRG,NF727GRD,2,,,https://www.nti.de/userdata/dcshop/images/normal/809392_nf727gr__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasives-with-ceramic-bond-p9843/
NTI-NF733BRD,NTI,NTI-Kahla GmbH,Abrasives with ceramic bond,NF733BRD,NF733BRD | NF733BRG,NF733BRD,2,,,https://www.nti.de/userdata/dcshop/images/normal/569917_nf733br__a.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasives-with-ceramic-bond-p9844/
NTI-NG731BRD,NTI,NTI-Kahla GmbH,Abrasives with ceramic bond,NG731BRD,NG731BRD | NG731BRG | NG731ROD | NG731ROG,NG731BRD,4,,,https://www.nti.de/userdata/dcshop/images/normal/540485_ng731br__a.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasives-with-ceramic-bond-p9846/
NTI-NG732BRD,NTI,NTI-Kahla GmbH,Abrasives with ceramic bond,NG732BRD,NG732BRD | NG732BRG | NG732ROD | NG732ROG,NG732BRD,4,,,https://www.nti.de/userdata/dcshop/images/normal/952148_ng732br__a.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasives-with-ceramic-bond-p9847/
NTI-NM661ROD,NTI,NTI-Kahla GmbH,Abrasives with ceramic bond,NM661ROD,NM661ROD | NM661ROG,NM661ROD,2,,,https://www.nti.de/userdata/dcshop/images/normal/774678_nm661ro__a.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasives-with-ceramic-bond-p9848/
NTI-NM663GRD-RA,NTI,NTI-Kahla GmbH,Abrasives with ceramic bond,NM663GRD-RA,NM663GRD-RA | NM663GRG-RA,NM663GRD-RA,2,,,https://www.nti.de/userdata/dcshop/images/normal/491302_nm663gr-ra__a.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasives-with-ceramic-bond-p9849/
NTI-NM671GRD,NTI,NTI-Kahla GmbH,Abrasives with ceramic bond,NM671GRD,NM671GRD | NM671GRG | NM671ROD | NM671ROG,NM671GRD,4,,,https://www.nti.de/userdata/dcshop/images/normal/952413_nm671gr__a.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasives-with-ceramic-bond-p9850/
NTI-NM702GRD,NTI,NTI-Kahla GmbH,Abrasives with ceramic bond,NM702GRD,NM702GRD | NM702GRG,NM702GRD,2,,,https://www.nti.de/userdata/dcshop/images/normal/778958_nm702gr__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasives-with-ceramic-bond-p9851/
NTI-NM731BRD,NTI,NTI-Kahla GmbH,Abrasives with ceramic bond,NM731BRD,NM731BRD | NM731BRG | NM731GRD | NM731GRG,NM731BRD,4,,,https://www.nti.de/userdata/dcshop/images/normal/726002_nm731br_a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasives-with-ceramic-bond-p9852/
NTI-NM733BRD,NTI,NTI-Kahla GmbH,Abrasives with ceramic bond,NM733BRD,NM733BRD | NM733BRG | NM733GRD | NM733GRG | NM733ROD | NM733ROG,NM733BRD,6,,,https://www.nti.de/userdata/dcshop/images/normal/445354_nm733br__a.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasives-with-ceramic-bond-p9854/
NTI-NM734GRD,NTI,NTI-Kahla GmbH,Abrasives with ceramic bond,NM734GRD,NM734GRD | NM734GRG | NM734ROD | NM734ROG,NM734GRD,4,,,https://www.nti.de/userdata/dcshop/images/normal/955159_nm734gr__a.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasives-with-ceramic-bond-p9855/
NTI-NM736GRD,NTI,NTI-Kahla GmbH,Abrasives with ceramic bond,NM736GRD,NM736GRD | NM736GRG,NM736GRD,2,,,https://www.nti.de/userdata/dcshop/images/normal/968045_nm736gr__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasives-with-ceramic-bond-p9856/
NTI-NM732BRD,NTI,NTI-Kahla GmbH,"Abrasives with ceramic bond, medium grit HP",NM732BRD,NM732BRD | NM732BRG | NM732GRD | NM732GRG | NM732ROD | NM732ROG,NM732BRD,6,,,https://www.nti.de/userdata/dcshop/images/normal/329417_nm732br_a.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/abrasives-with-ceramic-bond-medium-grit-hp-p9853/
NTI-AG405-090EC-HP,NTI,NTI-Kahla GmbH,Acrylic Grinder,AG405-090EC-HP,AG405-090EC-HP,AG405-090EC-HP,1,,,https://www.nti.de/userdata/dcshop/images/normal/3566_ag405-090ec-hp__a.jpg,5,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/taper-side-cutting-p9408/
NTI-AG860-085EC-HP,NTI,NTI-Kahla GmbH,Acrylic Grinder,AG860-085EC-HP,AG860-085EC-HP,AG860-085EC-HP,1,,,https://www.nti.de/userdata/dcshop/images/normal/3573_ag860-085ec-hp__a.jpg,5,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/flame-p9415/
NTI-M022B,NTI,NTI-Kahla GmbH,"Adapter 1,6 mm into 2,35 mm",M022B,M022B | M022G,M022B,2,,,https://www.nti.de/userdata/dcshop/images/normal/455571_m022__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/adapter-1-6-mm-into-2-35-mm-p9792/
NTI-M025B,NTI,NTI-Kahla GmbH,"Adapter 1,6 mm into 2,35 mm",M025B,M025B | M025G,M025B,2,,,https://www.nti.de/userdata/dcshop/images/normal/828625_m025__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/adapter-1-6-mm-into-2-35-mm-p9793/
NTI-M032B,NTI,NTI-Kahla GmbH,"Adapter 1,6 mm into 2,35 mm",M032B,M032B | M032G,M032B,2,,,https://www.nti.de/userdata/dcshop/images/normal/387256_m032__b.jpg,2,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/adapter-1-6-mm-into-2-35-mm-p9795/
NTI-G7002,NTI,NTI-Kahla GmbH,AllCeramic Plus,G7002,G7002 | G7003 | G7005 | G7006 | G7007 | G7008 | G7009 | G7010,G7002,8,,,https://www.nti.de/userdata/dcshop/images/normal/344414_g7002__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/allceramic-plus-p9419/
NTI-G8001,NTI,NTI-Kahla GmbH,AllCeramic SuperMax,G8001,G8001 | G8001C | G8002 | G8002C | G8003 | G8004 | G8005 | G8006 | G8007,G8001,9,,,https://www.nti.de/userdata/dcshop/images/normal/443913_g8001__a_farbangepasst.jpg,7,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/allceramic-supermax-p9420/
