"canonicalProductId","canonicalVariantId","canonicalProductName","canonicalBrand","canonicalManufacturer","canonicalCategory","canonicalSourceUrl","sourceEvidenceStatus","supplierSku","supplierProductName","price","currency","stock","warehouse","leadTimeDays","availableFrom","licenseDocumentUrl","rowAction"
"public-d5de1d584378461cf492e7f0","public-d5de1d584378461cf492e7f0-variant-default","Рентген аппарат С28P + визиографC62B","","","","https://a4d.kz/content/rentgen-apparat-s28p-viziografc62b","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-d6d79578f6679812a9a29b59","public-d6d79578f6679812a9a29b59-variant-default","Рентген аппарат SIGER","","","","https://a4d.kz/content/rentgen-apparat-siger","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-75e0b6a5a0a001fd7003ebde","public-75e0b6a5a0a001fd7003ebde-variant-default","Рентген аппаратC27A","","","","https://a4d.kz/content/rentgen-apparatc27a","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-950560973284832d4dddc3f8","public-950560973284832d4dddc3f8-variant-default","Ретрактор","","","","https://a4d.kz/content/retraktor-1","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-f314615abe8e6408fcd61673","public-f314615abe8e6408fcd61673-variant-default","Ретрактор 3D","","","","https://a4d.kz/content/3d-retraktor","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-16fa24cdc3fe73ccc5509c56","public-16fa24cdc3fe73ccc5509c56-variant-default","Ретрактор двухсторонний","","","","https://a4d.kz/content/retraktor-dvuhstoronniy","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-8b49b800da8c46eab48d6167","public-8b49b800da8c46eab48d6167-variant-default","Ретрактор для губ и языка взрослый, подростковый или детский","","","","https://a4d.kz/content/retraktor-dlya-gub-i-yazyka-vzroslyy-podrostkovyy-ili-detskiy","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-1b746f088ba5c181d3337f8b","public-1b746f088ba5c181d3337f8b-variant-default","Ретрактор для губ и языка с зеркалом","","","","https://a4d.kz/content/retraktor-dlya-gub-i-yazyka-s-zerkalom","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-26d33fa3bfec1c9de383c560","public-26d33fa3bfec1c9de383c560-variant-default","Ретрактор для колец","","","","https://a4d.kz/content/retraktor-dlya-kolec","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-3e758591789c91156c08b2d8","public-3e758591789c91156c08b2d8-variant-default","Ретрактор оттягивающий взрослый","","","","https://a4d.kz/content/retraktor-ottyagivayushchiy-vzroslyy","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-3e87620d0d68d1dd5a7dfeaf","public-3e87620d0d68d1dd5a7dfeaf-variant-default","Ретрактор оттягивающий взрослый или детский","","","","https://a4d.kz/content/retraktor-ottyagivayushchiy-vzroslyy-ili-detskiy-3","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-d962d261f60503fce89049a1","public-d962d261f60503fce89049a1-variant-default","Ретрактор TS","","","","https://a4d.kz/content/retraktor-ts","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-9f4c2437d3b3251caa45df81","public-9f4c2437d3b3251caa45df81-variant-default","Ретракторы половинчатые","","","","https://a4d.kz/content/retraktory-polovinchatye","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-2f508791a66a022cd14f0aa9","public-2f508791a66a022cd14f0aa9-variant-default","Римеры Niti","","","","https://a4d.kz/content/rimery-niti-0","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-cc0c1591203b1a4e6c701d4c","public-cc0c1591203b1a4e6c701d4c-variant-default","Роторасширитель","","","","https://a4d.kz/content/rotorasshiritel","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-f58d4989d653ca8f4e9bd462","public-f58d4989d653ca8f4e9bd462-variant-default","Роторные файлы NIC A","","","","https://a4d.kz/content/rotornye-fayly-nic","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-1f81920b3108af407049c704","public-1f81920b3108af407049c704-variant-default","Ручка 1,109 для держателя (1,369)","","","","https://a4d.kz/content/ruchka-1109-dlya-derzhatelya-1369","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-889a88de5936f9f03c9cedd7","public-889a88de5936f9f03c9cedd7-variant-default","Ручка скалера -со светом","","","","https://a4d.kz/content/ruchka-skalera-so-svetom","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-da44d3586361d78eed648385","public-da44d3586361d78eed648385-variant-default","Ручка скальпеля","","","","https://a4d.kz/content/ruchka-skalpelya","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-1e5173d0103ca55bab19db02","public-1e5173d0103ca55bab19db02-variant-default","Ручка скальпеля 2","","","","https://a4d.kz/content/ruchka-skalpelya-2","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-ec8a2b1db5ed59d9ef6a9da2","public-ec8a2b1db5ed59d9ef6a9da2-variant-default","Ручка скальпеля 3","","","","https://a4d.kz/content/ruchka-skalpelya-3","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-b109ccf5d9aa76f96d9fc65b","public-b109ccf5d9aa76f96d9fc65b-variant-default","Ручной плагер для вертикальной конденсации","","","","https://a4d.kz/content/ruchnoy-plager-dlya-vertikalnoy-kondensacii-0","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-ac07f03ac1fb10bde2dabb09","public-ac07f03ac1fb10bde2dabb09-variant-default","С16 -01 модель","","","","https://a4d.kz/content/s16-01-model","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
