"canonicalProductId","canonicalVariantId","canonicalProductName","canonicalBrand","canonicalManufacturer","canonicalCategory","canonicalSourceUrl","sourceEvidenceStatus","supplierSku","supplierProductName","price","currency","stock","warehouse","leadTimeDays","availableFrom","licenseDocumentUrl","rowAction"
"public-35a7ffc10663d63775a57652","public-35a7ffc10663d63775a57652-variant-default","Комплект стоматологический №2","ZT Dental","","","https://stomir.kz/","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-9f5db56fed871e40d608d335","public-9f5db56fed871e40d608d335-variant-default","Материал Quicks Flow Blue","DentKist","","","https://stomir.kz/","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-e2f89b2681f52abcb6eeb451","public-e2f89b2681f52abcb6eeb451-variant-default","Набор нанокомпозитов CharmFil Plus Kit","DentKist","","","https://stomir.kz/","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-42859ac3e14c58b05e4fe562","public-42859ac3e14c58b05e4fe562-variant-default","Нить ретракционная HUMMER-PAK","Hummer-Pak","","","https://stomir.kz/","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-de46e045a4de6b8a4ba56ce4","public-de46e045a4de6b8a4ba56ce4-variant-default","Протравочный гель CharmEtch-35 HV","DentKist","","","https://stomir.kz/","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-7aeac3e835ce86139521e22b","public-7aeac3e835ce86139521e22b-variant-default","Ретейнер","","","","https://stomir.kz/","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"approved-7c037fe1fb53a1c397a9f5b9","approved-7c037fe1fb53a1c397a9f5b9-variant-810af48a6b058addbf751501","Скальпель одноразовый","BIOLA","BIOLA","","https://stomir.kz/catalog/odnorazovaya_produkciya/161213040549","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-5016d8892ff452035ba7fd5b","public-5016d8892ff452035ba7fd5b-variant-default","Тхерафил-21","LaTus","","","https://stomir.kz/","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-2592648733ef9f948bcf0e23","public-2592648733ef9f948bcf0e23-variant-default","Тхерафил-31","LaTus","","","https://stomir.kz/","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-f065d48068674b26349deb86","public-f065d48068674b26349deb86-variant-default","Универсальный нанокомпозит CharmFil Plus UO","DentKist","","","https://stomir.kz/","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-17714dbd3ec23b949c9be02f","public-17714dbd3ec23b949c9be02f-variant-default","Цемент стеклоиономерный","","","","https://stomir.kz/","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-4a853c7c92ef810e9c9231af","public-4a853c7c92ef810e9c9231af-variant-default","Чашки Петри","","","","https://stomir.kz/","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-264731ff8ee02696c3503330","public-264731ff8ee02696c3503330-variant-default","Эндокольцо","IMD","","","https://stomir.kz/","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-e25054e223eeb203780a070f","public-e25054e223eeb203780a070f-variant-b2cdef2b90d29c6714b8492d","CharmFil Plus","DentKist","DentKist","","https://stomir.kz/","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-e25054e223eeb203780a070f","public-e25054e223eeb203780a070f-variant-bbe9930a14957ebbdcefdeec","CharmFil Plus","DentKist","DentKist","","https://stomir.kz/","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-e25054e223eeb203780a070f","public-e25054e223eeb203780a070f-variant-98e5df43e0c7f8a29a5bafbe","CharmFil Plus","DentKist","DentKist","","https://stomir.kz/","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-7844b1400ea9586e26fd010e","public-7844b1400ea9586e26fd010e-variant-default","LATELUX системный набор","LaTus","","","https://stomir.kz/","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-6cfa9a1f66c1159a7cdf05b8","public-6cfa9a1f66c1159a7cdf05b8-variant-3247ad1650bc3fb694d54c67","Latelux Flow","LaTus","LaTus","","https://stomir.kz/","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-6cfa9a1f66c1159a7cdf05b8","public-6cfa9a1f66c1159a7cdf05b8-variant-b4c0727a64caedc819825f00","Latelux Flow","LaTus","LaTus","","https://stomir.kz/","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-6cfa9a1f66c1159a7cdf05b8","public-6cfa9a1f66c1159a7cdf05b8-variant-9d11916d4c18b97b0ae691e1","Latelux Flow","LaTus","LaTus","","https://stomir.kz/","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
